code,name,zone,address,sequence
"TIC3","TERMINAL INTERMODAL CAMPANHÃ","PRT1","ARRUAMENTO INTERIOR TIC",1
"NOB1","NÓ BONJÓIA","PRT3","R.DA FABRICA ""A INVENCIVEL""",2
"EDRG2","ESTÁDIO DO DRAGÃO","PRT1","ALAM.DAS ANTAS",3
"AANT2","ALAMEDA DAS ANTAS","PRT1","ALAM.DAS ANTAS",4
"IANT4","IGREJA DAS ANTAS","PRT1","ALAM.DAS ANTAS",5
"DC2","DIOGO CÃO","PRT1","R.LACOUTURE",6
"SVT1","SILVA TAPADA","PRT1","R.SILVA TAPADA",7
"VDAM1","VITORINO DAMASIO","PRT1","R.ASSIS VAZ",8
"SAL3","SALGUEIROS","PRT1","R.AUGUSTO LESSA",9
"OUTE3","OUTEIRO","PRT1","R.MANUEL LARANJEIRA",10
"MLAR1","MANUEL LARANJEIRA","PRT3","R.MANUEL LARANJEIRA",11
"FEP2","FACULDADE DE ECONOMIA","PRT3","R.DR.ROBERTO FRIAS",12
"FEUP1","FACULDADE DE ENGENHARIA","PRT3","R.DR.ROBERTO FRIAS",13
"ESED1","ESC. SUP. EDUCAÇÃO","PRT3","R.DR.ROBERTO FRIAS",14
"HSJ10","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",15
"HSJ5","HOSP. S. JOÃO (URGÊNCIA)","PRT3","ALAM.HERNÂNI MONTEIRO",16
