code,name,zone,address,sequence
"HSJ3","HOSP. S. JOÃO (METRO)","PRT3","ALAM.HERNÂNI MONTEIRO",1
"RCA","RICARDO ALVES","MAI1","R.ARROTEIA",2
"FEL1","FELICIANA","MAI1","R.ARROTEIA",3
"CVD1","CAVADAS","MAI1","R.PADRE COSTA",4
"ISCP1","ISCAP","MAI1","R.PADRE COSTA",5
"DRB1","DR. BARROS","MAI1","R.PADRE COSTA",6
"OG1","OLIVEIRA GAIO","MAI1","R.PADRE COSTA",7
"MOD1","MOALDE","MAI1","R.PADRE COSTA",8
"SMM4","S. MAMEDE","MAI1","AV.MARECHAL GOMES COSTA",9
"LARJ1","LARANJEIRAS","MAI1","R.HENRIQUE BRAVO",10
"ESAS1","ESC.SEC.ABEL SALAZAR","MAI1","R.LARANJEIRAS",11
"SSD1","SANTOS DIAS","MAI1","R.LARANJEIRAS",12
"ASZ3","ABEL SALAZAR","MAI1","R.SANTOS DIAS",13
"ZOID1","ZONA INDUSTRIAL","MAI1","R.SANTOS DIAS",14
"CNV1","CEMITÉRIO NOVO","MAI1","R.SANTOS DIAS",15
"AZN1","AZENHA NOVA","MAI1","R.SANTOS DIAS",16
"MALM1","MALMEQUERES","MAI1","R.PONTE PEDRA",17
"MTA3","MOUTA","MAI1","R.M.FERREIRA CRUZ",18
"ARCO1","ARCO","MAI1","R.M.FERREIRA CRUZ",19
"GUFE1","GUEIFÃES (ESC.EB2/3)","MAI1","AV.FLORES",20
"FLO1","FLORES","MAI1","AV.FLORES",21
"GUFS1","GUEIFÃES","MAI1","R.DR.GERMANO VIEIRA",22
"PDAM3","PADRE AMÉRICO","MAI1","R.PADRE AMÉRICO",23
"SM3","SÁ E MELO","MAI1","TV.DOS MANINHOS",24
"HB1","HENRIQUE BARROS","MAI1","R.HENRIQUE BARROS",25
"5OTB3","5 DE OUTUBRO","MAI1","R.5 OUTUBRO",26
"LVR3","ROT.LAVRADOR","MAI1","R.SÃO ROMÃO",27
"SL2","SANTOS LEITE","MAI1","AV.ANTÓNIO SANTOS LEITE",28
"IMAI1","IGREJA DA MAIA","MAI1","AV.ANTÓNIO SANTOS LEITE",29
"LAGE3","LAGE","MAI1","R.LAGE",30
"LUCM1","LUIS CAMÕES","MAI1","R.JOSÉ RODRIGUES JÚNIOR",31
"SBO1","SOBREIRO","MAI1","AV.D.MANUEL II",32
"MAIA","MAIA","MAI1","AV.VISCONDE BARREIROS",33
"VBR2","VISCONDE BARREIROS","MAI1","AV.VISCONDE BARREIROS",34
"JZOO1","JARDIM ZOOLÓGICO","MAI1","R.IGREJA",35
"MAIZ","MAIA (ZOO)","MAI1","R.N.SRA.BOM DESPACHO",36
"QTAD2","QUINTA ANDORINHAS","MAI1","R.CONSELHEIRO COSTA AROSO",37
"CCA1","CONS.COSTA AROSO","MAI1","R.CONSELHEIRO COSTA AROSO",38
"GDM12","GODIM","MAI2","R.CORONEL CARLOS MOREIRA",39
"GU2","GUARDA","MAI2","R.CORONEL CARLOS MOREIRA",40
"CHC2","CHÂNCIDRO","MAI2","R.CORONEL CARLOS MOREIRA",41
"PMVA2","PRIMAVERA","MAI2","R.CORONEL CARLOS MOREIRA",42
"PDM2","PADRÃO MOREIRA","MAI2","R.CORONEL CARLOS MOREIRA",43
"PDM3","PADRÃO MOREIRA","MAI2","R.CONS.LUÍS MAGALHÃES",44
"PDM4","PADRÃO DE MOREIRA","MAI2","R.CONS.LUÍS MAGALHÃES",45
"RAL4","REAL","MAI2","R.CONS.LUÍS MAGALHÃES",46
"QTM2","QUINTA DE MOREIRA","MAI1","R.PONTE MOREIRA",47
"STLZ3","CRESTINS (STA. LUZIA)","MAI1","VIA ESTRUTURANTE DE CRESTINS",48
"SEND1","SENDAL","MAI1","VIA ESTRUTURANTE DE CRESTINS",49
"CRTM1","CRESTINS (METRO)","VCD8","VIA ESTRUTURANTE DE CRESTINS",50
"ESTR1","RUA DA ESTRADA","VCD8","VIA ESTRUTURANTE DE CRESTINS",51
"ZIND3","ZONA INDUSTRIAL","VCD8","R.BARREIRO",52
"BRRO3","BARREIRO","VCD8","R.BARREIRO",53
"PRU1","PEDRAS RUBRAS","VCD8","AV.AEROPORTO",54
"AEPT1","AEROPORTO","VCD8","AEROPORTO",55
