code,name,zone,address,sequence
"CQ8","CASTELO DO QUEIJO","PRT2","PR.GONÇALVES ZARCO",1
"PCID3","PR. CID. SALVADOR","PRT2","ESPLANADA RIO JANEIRO",2
"DAFC2","DR. AFONSO CORDEIRO","PRT2","ESTRADA INTERIOR CIRCUNVALAÇÃO",3
"DAH2","D.AFONSO HENRIQUES","PRT2","ESTRADA INTERIOR CIRCUNVALAÇÃO",4
"PQC2","PARQUE DA CIDADE","PRT2","ESTR.CIRCUNVALAÇÃO",5
"TVLR2","TEATRO VILARINHA","PRT2","ESTR.CIRCUNVALAÇÃO",6
"REAL2","REAL","PRT2","ESTR.CIRCUNVALAÇÃO",7
"LDD6","LIDADOR /HOSPITAL","PRT2","ESTR.CIRCUNVALAÇÃO",8
"PREC1","PRECIOSA","PRT2","ESTR.CIRCUNVALAÇÃO",9
"RAEP2","ROT. A.E.P.","PRT2","ESTR.CIRCUNVALAÇÃO",10
"RUL1","RUELA","PRT2","ESTR.CIRCUNVALAÇÃO",11
"SRP1","SRA.PENHA","PRT2","ESTR.CIRCUNVALAÇÃO",12
"BRVS","BAIRRO DO VISO","PRT2","ESTR.CIRCUNVALAÇÃO",13
"RSR1","R. DO SENHOR","PRT2","ESTR.CIRCUNVALAÇÃO",14
"AV1","ALTO DO VISO","PRT2","ESTR.CIRCUNVALAÇÃO",15
"QTL1","QUARTEL MILITAR","PRT2","ESTR.CIRCUNVALAÇÃO",16
"BRSE1","BR. STO. EUGÉNIO","PRT2","ESTR.CIRCUNVALAÇÃO",17
"CNG1","CONGOSTAS","PRT2","ESTR.CIRCUNVALAÇÃO",18
"MTB1","MTE BURGOS (CIRC.)","PRT2","ESTR.CIRCUNVALAÇÃO",19
"VNC1","VIA NORTE (CIRC.)","PRT2","ESTR.CIRCUNVALAÇÃO",20
"CPU1","CAPUCHINHOS","PRT2","ESTR.CIRCUNVALAÇÃO",21
"AML2","AMIAL","PRT3","ESTR.CIRCUNVALAÇÃO",22
"ST1","S. TOMÉ","PRT3","ESTR.CIRCUNVALAÇÃO",23
"IPO4","IPO (CIRCUNVAL.)","PRT3","ESTR.CIRCUNVALAÇÃO",24
"HSJ9","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",25
"ASP3","ASPRELA","PRT3","ESTR.CIRCUNVALAÇÃO",26
"ENX1","ENXURREIRAS","PRT3","ESTR.CIRCUNVALAÇÃO",27
"ARS4","AREOSA","PRT3","ESTR.CIRCUNVALAÇÃO",28
"VRZL1","VARZIELA","PRT3","ESTR.CIRCUNVALAÇÃO",29
"RBD1","REBORDÃOS","PRT3","ESTR.CIRCUNVALAÇÃO",30
"RNH1","RANHA","PRT3","ESTR.CIRCUNVALAÇÃO",31
"PQN1","PARQUE NASCENTE","PRT3","ESTR.CIRCUNVALAÇÃO",32
"VLC1","VILA COVA","PRT3","ESTR.CIRCUNVALAÇÃO",33
"FBC1","FÁBRICA DO COBRE","PRT3","ESTR.CIRCUNVALAÇÃO",34
"SRGB1","S. ROQUE G. BARROS","PRT3","R.GAMA BARROS",35
"SR1","S. ROQUE","PRT3","R.S.ROQUE LAMEIRA",36
"BRB3","BERNARDIM RIBEIRO","PRT3","ESTR.CIRCUNVALAÇÃO",37
"PNG1","PEGO NEGRO","PRT3","ESTR.CIRCUNVALAÇÃO",38
"BCP1","BR.CERCO PORTO","PRT3","ESTR.CIRCUNVALAÇÃO",39
"LGT3","LAGARTEIRO","PRT3","ESTR.CIRCUNVALAÇÃO",40
"BNJ1","BONJÓIA","PRT3","ESTR.CIRCUNVALAÇÃO",41
"FRX4","FREIXO","PRT3","ESTR.CIRCUNVALAÇÃO",42
"EDP2","EDP","PRT1","R.FREIXO",43
"NDA2","NOEDA","PRT1","R.FREIXO",44
"CMP2","CAMPANHÃ","PRT1","R.ESTAÇÃO",45
