code,name,zone,address,sequence
"CMS5","CASA DA MÚSICA (METRO)","PRT1","CASA DA MÚSICA",1
"GRC1","GRACIOSA","PRT1","AV.FRANÇA",2
"CVI4","CARVALHIDO","PRT1","AV.FRANÇA",3
"BRCV","BR.CARVALHIDO","PRT1","R.SOUSA PINTO",4
"MSTO1","MONSANTO","PRT1","R.MONSANTO",5
"1R9A1","R. 9 ABRIL","PRT1","R.9 DE ABRIL",6
"1ADA1","ARCA D´ÁGUA","PRT1","R.9 DE ABRIL",7
"CI31","CINTURA INTERNA","PRT1","R.AMIAL",8
"CAM1","CARLOS AMARANTE","PRT3","R.AMIAL",9
"TLHR1","TELHEIRA","PRT3","R.AMIAL",10
"BLG1","BERLENGAS","PRT3","R.AMIAL",11
"AML2","AMIAL","PRT3","ESTR.CIRCUNVALAÇÃO",12
"ST1","S. TOMÉ","PRT3","ESTR.CIRCUNVALAÇÃO",13
"IPO4","IPO (CIRCUNVAL.)","PRT3","ESTR.CIRCUNVALAÇÃO",14
"HSJ8","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",15
"ASP3","ASPRELA","PRT3","ESTR.CIRCUNVALAÇÃO",16
"ENX1","ENXURREIRAS","PRT3","ESTR.CIRCUNVALAÇÃO",17
"ARSM3","AREOSA (MERCADO)","MAI4","R. ARROTEIAS",18
"AFEI1","AREOSA (FEIRA)","MAI4","R.D.AFONSO HENRIQUES",19
"TRI1","TRIANA","MAI4","R.D.AFONSO HENRIQUES",20
"GIT1","GIESTA","MAI4","R.D.AFONSO HENRIQUES",21
"CRPO1","CRESPO","MAI4","R.D.AFONSO HENRIQUES",22
"FRN1","FORNO","MAI4","R.D.AFONSO HENRIQUES",23
"BRO1","BRÁS OLEIRO","MAI4","R.DOM AFONSO HENRIQUES",24
"CORM1","CORIM","MAI4","R.D.AFONSO HENRIQUES",25
"CORI1","CORISCOS","MAI4","R.D.AFONSO HENRIQUES",26
"PCUA1","PÍCUA","MAI4","R.D.AFONSO HENRIQUES",27
"AM1","ALTO DA MAIA","MAI4","R.D.AFONSO HENRIQUES",28
"AM3","ALTO DA MAIA","MAI4","AV.LIDADOR MAIA",29
"AVLM2","AV.LIDADOR DA MAIA","MAI4","AV.LIDADOR MAIA",30
"PML2","PALMILHEIRA","MAI4","AV.JOAO DEUS",31
"PVH2","PAVILHÃO CPN","MAI4","AV.JOAO DEUS",32
"JDEU3","JOÃO DE DEUS","MAI4","AV.JOAO DEUS",33
"CRZ1","CRUZEIRO","MAI4","R.RODRIGUES FREITAS",34
"ERM4","ERMESINDE (FORUM)","MAI4","R.VASCO GAMA",35
"BVE1","ERMESINDE - B. V.","MAI4","R.5 OUTUBRO",36
"5OTR1","5 DE OUTUBRO","MAI4","R.5 OUTUBRO",37
"RNF1","R.NOVA DA FONTE","MAI4","R.MANUEL J.FERNANDES SANTOS",38
"MARG1","MARGINAL","MAI4","R.MANUEL J.FERNANDES SANTOS",39
"CSE1","C.SAÚDE DE ERMESINDE","MAI4","R.BELA",40
"BEL1","BELA","MAI4","R.ILHA S.MIGUEL",41
"BOVT1","BOAVISTA","MAI4","R.ELIAS GARCIA",42
"VLR1","VILAR","VLG2","R.ELIAS GARCIA",43
"MFOT1","MONFORTE","VLG2","R.VILAR",44
"PSR1","PASSARIAS","VLG2","R.PASSARIAS",45
"RFND1","R. FUNDA","VLG2","R.PASSARIAS",46
"AHRQ1","D.AFONSO HENRIQUES","VLG2","R.D.AFONSO HENRIQUES",47
"FNT1","FONTE","VLG2","R.1 MAIO (N 105)",48
"ALFN2","ALFENA","VLG2","R.1 MAIO (N 105)",49
"ALXH1","ALEX. HERCULANO","VLG2","R.1 MAIO (N 105)",50
"COD","LGO DA CODICEIRA","VLG2","R.1 MAIO (N 105)",51
