code,name,zone,address,sequence
"NSHP","NORTESHOPPING","PRT2","RUA Nº.1",1
"RAEP3","ROT. A.E.P.","PRT2","ESTR.CIRCUNVALAÇÃO",2
"PREC2","PRECIOSA","PRT2","ESTR.CIRCUNVALAÇÃO",3
"AZC3","AZENHA DE CIMA","PRT2","ESTR.CIRCUNVALAÇÃO",4
"HMGL5","HOSP.MAGALHÃES LEMOS","PRT2","R.ALVARO RODRIGUES",5
"LDSM2","LIDADOR-SOEIRO MENDES","PRT2","R.SOEIRO MENDES",6
"PDVD4","PEDRA VERDE","PRT2","R.JORNAL NOTÍCIAS",7
"IGAL2","IGREJA DE ALDOAR","PRT2","R.JORNAL NOTÍCIAS",8
"BARO2","BAIRRO ANT. AROSO","PRT2","R.PAÇO DE SOUSA",9
"PRCD2","PARQUE CIDADE","PRT2","R.ANTÓNIO AROSO",10
"LGO3","LICEU GARCIA ORTA","PRT2","AV.BOAVISTA",11
"FTM5","FONTE DA MOURA","PRT2","AV.BOAVISTA",12
"ABVT1","AV.DA BOAVISTA","PRT2","R.SAGRES",13
"LGO4","LICEU GARCIA ORTA","PRT2","R.FEZ",14
"CREI2","CRISTO REI","PRT2","R.PROF. LUÍS PINA",15
"PFOZ2","PINHAIS DA FOZ","PRT2","R.JOÃO BARROS",16
"JRC3","JOÃO R.CABRILHO","PRT2","R.JOÃO RODRIGUES CABRILHO",17
"BPTL2","BR. DA PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",18
"INSA2","IGREJA N.SRA DA AJUDA","PRT2","R.BARTOLOMEU VELHO",19
"CMPT2","CAMPO PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",20
"PT2","PASTELEIRA","PRT2","R.DIOGO BOTELHO",21
"PJUV2","POUSADA JUVENTUDE","PRT2","R.PAULO GAMA",22
"PGM2","PAULO DA GAMA","PRT2","R.PAULO GAMA",23
"FLU1","FLUVIAL","PRT2","R.CONDOMINHAS",24
"STC2","S.TA CATARINA","PRT2","R.CONDOMINHAS",25
"ALX2","ALEIXO","PRT2","R.CONDOMINHAS",26
"LRD2","LORDELO","PRT2","R.CAMPO ALEGRE",27
"JB2","JARDIM BOTÂNICO","PRT1","R.CAMPO ALEGRE",28
"FCUP2","FACULDADE DE CIÊNCIAS","PRT1","R.CAMPO ALEGRE",29
"GRJ","GUERRA JUNQUEIRO","PRT1","R.GUERRA JUNQUEIRO",30
"AGM2","AGRAMONTE","PRT1","AV.BOAVISTA",31
"BVCM3","BOAVISTA CEMITÉRIO","PRT1","PR.MOUZINHO ALBUQUERQUE",32
"BCM3","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",33
"CMS6","CASA DA MÚSICA (METRO)","PRT1","R.CAPITÃO HENRIQUE GALVÃO",34
