code,name,zone,address,sequence
"HSJ5","HOSP. S. JOÃO (URGÊNCIA)","PRT3","ALAM.HERNÂNI MONTEIRO",1
"ESED2","ESC. SUP. EDUCAÇÃO","PRT3","R.DR.ROBERTO FRIAS",2
"FEUP2","FACULDADE DE ENGENHARIA","PRT3","R.DR.ROBERTO FRIAS",3
"FEP1","FACULDADE DE ECONOMIA","PRT3","R.DR.ROBERTO FRIAS",4
"MLAR2","MANUEL LARANJEIRA","PRT3","R.MANUEL LARANJEIRA",5
"OUTE4","OUTEIRO","PRT1","R.MANUEL LARANJEIRA",6
"SAL4","SALGUEIROS","PRT1","R.AUGUSTO LESSA",7
"VDAM","VITORINO DAMASIO","PRT1","R.VITORINO DAMÁSIO",8
"CCBR","COSTA CABRAL","PRT1","R.LUÍS WOODHOUSE",9
"SVT2","SILVA TAPADA","PRT1","R.SILVA TAPADA",10
"DC1","DIOGO CÃO","PRT1","R.DIOGO CÃO",11
"DC4","DIOGO CÃO","PRT1","AV.COMBATENTES G.GUERRA",12
"IANT3","IGREJA DAS ANTAS","PRT1","ALAM.DAS ANTAS",13
"AANT1","ALAMEDA DAS ANTAS","PRT1","ALAM.DAS ANTAS",14
"EDRG1","ESTÁDIO DO DRAGÃO","PRT1","ALAM.DAS ANTAS",15
"TIC2","TERMINAL INTERMODAL CAMPANHÃ","PRT1","R.TERMINAL INTERMODAL",16
"TIC3","TERMINAL INTERMODAL CAMPANHÃ","PRT1","ARRUAMENTO INTERIOR TIC",17
