code,name,zone,address,sequence
"BLRB3","BOLHÃO","PRT1","R.BOLHÃO",1
"GCRT","GONÇALO CRISTÓVÃO","PRT1","R.SÁ BANDEIRA",2
"FTNH1","FONTINHA","PRT1","R.STA.CATARINA",3
"DCAS1","DOZE CASAS","PRT1","R.STA.CATARINA",4
"MPL2","MARQUÊS","PRT1","PR.MARQUÊS POMBAL",5
"PSOC1","PERPÉTUO SOCORRO","PRT1","R.COSTA CABRAL",6
"COMB1","COMBATENTES","PRT1","R.COSTA CABRAL",7
"PLIM1","PIRES DE LIMA","PRT1","R.COSTA CABRAL",8
"SVT3","SILVA TAPADA","PRT1","R.COSTA CABRAL",9
"LW1","LUIS WOODHOUSE","PRT1","R.COSTA CABRAL",10
"CF1","CONDE FERREIRA","PRT3","R.COSTA CABRAL",11
"BRRS1","BARROCAS","PRT3","R.COSTA CABRAL",12
"STJ2","S.TA JUSTA","PRT3","R.COSTA CABRAL",13
"ACO1","ANTÓNIO COELHO","PRT3","R.COSTA CABRAL",14
"AA1","ALTO DA AREOSA","PRT3","R.COSTA CABRAL",15
"ARS2","AREOSA","PRT3","R.COSTA CABRAL",16
"ARSM1","AREOSA (MERCADO)","MAI4","R.D.AFONSO HENRIQUES",17
"AFEI1","AREOSA (FEIRA)","MAI4","R.D.AFONSO HENRIQUES",18
"TRI1","TRIANA","MAI4","R.D.AFONSO HENRIQUES",19
"GIT1","GIESTA","MAI4","R.D.AFONSO HENRIQUES",20
"CRPO1","CRESPO","MAI4","R.D.AFONSO HENRIQUES",21
"FRN1","FORNO","MAI4","R.D.AFONSO HENRIQUES",22
"BRO1","BRÁS OLEIRO","MAI4","R.DOM AFONSO HENRIQUES",23
"CORM1","CORIM","MAI4","R.D.AFONSO HENRIQUES",24
"CORI1","CORISCOS","MAI4","R.D.AFONSO HENRIQUES",25
"PCUA1","PÍCUA","MAI4","R.D.AFONSO HENRIQUES",26
"AM1","ALTO DA MAIA","MAI4","R.D.AFONSO HENRIQUES",27
"JLD1","JÚLIO DINIS","MAI4","R.JÚLIO DINIS",28
"CNSL1","CONSOLATA","MAI4","R.JÚLIO DINIS",29
"CGK1","CALOUSTE GULBENKIAN","MAI4","R.RODRIGUES FREITAS",30
"SBR1","SAIBREIRAS","MAI4","R.RODRIGUES FREITAS",31
"PTCR1","PORTO CARREIRO","MAI4","R.RODRIGUES FREITAS",32
"CRZ1","CRUZEIRO","MAI4","R.RODRIGUES FREITAS",33
"ERM4","ERMESINDE (FORUM)","MAI4","R.VASCO GAMA",34
"BVE1","ERMESINDE - B. V.","MAI4","R.5 OUTUBRO",35
"5OTR1","5 DE OUTUBRO","MAI4","R.5 OUTUBRO",36
"FNTE1","FONTE","MAI4","R.MANUEL J.FERNANDES SANTOS",37
"STNH1","SOUTINHO","MAI4","R.MANUEL J.FERNANDES SANTOS",38
"ERMD1","ERMIDA","MAI4","R.S.VICENTE",39
"RGNG1","REGUENGO","MAI4","R.S.VICENTE",40
"SPAZ1","S.RA DA PAZ","MAI4","R.S.VICENTE",41
"CBD1","CABEDA","VLG2","R.S.VICENTE",42
"VSV1","VIELA S.VICENTE","VLG2","R.S.VICENTE",43
"OLVR1","OLIVEIRAS","VLG2","R.S.VICENTE",44
"ADNV1","ALDEIA NOVA","VLG2","R.S.VICENTE",45
"BARR1","BARREIRA","VLG2","R.S.VICENTE",46
"IGRA1","IGREJA DE ALFENA","VLG2","R.S.VICENTE",47
"TCT1","TV. DA COSTA","VLG2","R.S.VICENTE",48
"ALFN1","ALFENA","VLG2","R.S.VICENTE",49
"ALXH1","ALEX. HERCULANO","VLG2","R.1 MAIO (N 105)",50
"COD3","LGO DA CODICEIRA","VLG2","R.N.SRA.DO AMPARO",51
"VGM5","VASCO DA GAMA","VLG2","R.N.SRA.DO AMPARO",52
"COD4","CODICEIRA","VLG2","R.N.SRA.DO AMPARO",53
