code,name,zone,address,sequence
"MPL9","MARQUÊS","PRT1","PR.MARQUÊS POMBAL",1
"RALG","R. DA ALEGRIA","PRT1","R.LATINO COELHO",2
"CAZ","COUTINHO AZEVEDO","PRT1","R.NOVA S.CRISPIM",3
"SCR4","S. CRISPIM","PRT1","R.NOVA S.CRISPIM",4
"MAV1","MONTE AVENTINO","PRT1","AV.FERNÃO MAGALHAES",5
"ANT1","ANTAS (L. CIDADÃO)","PRT1","AV.FERNÃO MAGALHAES",6
"RC1","R. CONTUMIL","PRT3","AV.FERNÃO MAGALHAES",7
"BRCC1","BR. COSTA CABRAL","PRT3","AV.FERNÃO MAGALHAES",8
"STJ1","STA. JUSTA","PRT3","AV.FERNÃO MAGALHAES",9
"RGSM1","RODRIGUES SEMIDE","PRT3","AV.FERNÃO MAGALHAES",10
"ROTA2","ROT. DA AREOSA","PRT3","AV.FERNÃO MAGALHAES",11
"ARS5","AREOSA","PRT3","ESTR.CIRCUNVALAÇÃO",12
"ENX3","ENXURREIRAS","MAI4","TV.ENXURREIRAS",13
"JFPD1","J. FREGUESIA PEDROUÇOS","MAI4","AV.N.SRA.NATIVIDADE",14
"LCMS1","LUÍS DE CAMÕES","MAI4","R.ANT.FELICIANO CASTILHO",15
"HUMB1","HUMBERTO DELGADO","MAI4","R.GENERAL HUMBERTO DELGADO",16
"TNG1","TV. NOVA DA GIESTA","MAI4","R.GENERAL HUMBERTO DELGADO",17
"PIV1","PEDRO IVO","MAI4","R.D.AMÉLIA M.ALVES",18
"GLV1","GIL VICENTE","MAI4","R.GIL VICENTE",19
"FRN1","FORNO","MAI4","R.D.AFONSO HENRIQUES",20
"TVBO1","TV.BRÁS OLEIRO","MAI4","R.RESTAURAÇÃO",21
"TVFO2","TV.FORNO","MAI4","R.RESTAURAÇÃO",22
"CRRS2","CARREIROS","MAI4","R.RESTAURAÇÃO",23
"JPR2","JOÃO PINTO RIBEIRO","MAI4","R.NOVA SANTEGÃOS",24
"AALM1","ANTÃO DE ALMADA","MAI4","R.D.ANTÃO DE ALMADA",25
"STG3","SANTEGÃOS","MAI4","R.JOÃO VIEIRA",26
"FARM2","FORÇAS ARMADAS","MAI4","R.JOÃO VIEIRA",27
"PIT2","PADRE IVO TONELLI","MAI4","R.JOÃO VIEIRA",28
"CN2","CASAIS NOVOS","MAI4","R.JOÃO VIEIRA",29
"MED2","MEDANCELHE","MAI4","R.MEDANCELHE",30
"DPA2","DR.PORFÍRIO ANDRADE","MAI4","R.MEDANCELHE",31
"RTE4","RIO TINTO (ESTAÇÃO)","MAI4","R.DR.MÁRIO CAL BRANDÃO",32
