code,name,zone,address,sequence
"MTSP2","MATOSINHOS PRAIA","MTS1","R.ROBERTO IVENS",1
"SAR2","SOUSA AROSO","MTS1","R.ROBERTO IVENS",2
"DJ1","D.JOÃO I","MTS1","R.SOUSA AROSO",3
"CFM","COMENDADOR FERREIRA MATOS","MTS1","R.SOUSA AROSO",4
"GCZ6","E. SEC. G. ZARCO","MTS1","R.SOUSA AROSO",5
"BRBQ4","BAIRRO DA BIQUINHA","MTS1","AV.D.MARIA II",6
"BRNS","BERNARDO SANTARENO","MTS1","R.BERNARDO SANTARENO",7
"TVLR1","TEATRO VILARINHA","PRT2","ESTR.CIRCUNVALAÇÃO",8
"VLRA4","VILARINHA","PRT2","R.VILARINHA",9
"ALD2","ALDOAR JUNTA FREG.","PRT2","R.MARTIM MONIZ",10
"PFMA2","PROF. MELO ADRIÃO","PRT2","R.N.SRA. DA SILVA",11
"IGAL1","IGREJA DE ALDOAR","PRT2","R.JORNAL NOTÍCIAS",12
"PDVD3","PEDRA VERDE","PRT2","R.JORNAL NOTÍCIAS",13
"BFTM4","BR.FONTE DA MOURA","PRT2","R.ANGOLA",14
"LDD1","LIDADOR","PRT2","AV.ANTUNES GUIMARÃES",15
"ANTG2","ANTUNES GUIMARÃES","PRT2","AV.VASCO GAMA",16
"CSR2","C. SAÚDE RAMALDE","PRT2","AV.VASCO GAMA",17
"BRCP2","BR. CAMPINAS","PRT2","AV.VASCO GAMA",18
"IRM2","IGREJA DE RAMALDE","PRT2","R.PINHEIRO MANSO",19
"1SJB2","S. JOÃO DE BRITO","PRT2","R.S.JOÃO BRITO",20
"SJBC2","S.JOÃO BOSCO","PRT2","R.ARQUITETO CASSIANO BARBOSA",21
"ABSS2","AV. DO BESSA","PRT1","R.ARQUITETO CASSIANO BARBOSA",22
"RBSS2","ROT. DO BESSA","PRT1","AV.ASSOC.EMP.DE PORTUGAL",23
"SDP2","SIDÓNIO PAIS","PRT1","AV.SIDÓNIO PAIS",24
"MRS2","MOREIRA SÁ","PRT1","R.5 OUTUBRO",25
"BCM4","BOAVISTA-CASA DA MÚSICA","PRT1","R.5 OUTUBRO",26
"BS2","BOAVISTA - B.SUCESSO","PRT1","LGO.FERREIRA LAPA",27
"PRG2","PR. DA GALIZA","PRT1","R.JÚLIO DINIS",28
"PAL4","PALÁCIO","PRT1","R.D.MANUEL II",29
"HSA","HOSP.STO. ANTÓNIO","PRT1","R.ALBERTO AIRES GOUVEIA",30
"CORD7","CORDOARIA","PRT1","C.MÁRTIRES PÁTRIA",31
"PRFL1","PR.FILIPA DE LENCASTRE","PRT1","R.CEUTA",32
"1AL7","ALIADOS","PRT1","AV.ALIADOS",33
"TRD6","TRINDADE","PRT1","R.HERÓIS M.ANGOLA",34
