code,name,zone,address,sequence
"BS10","BOAVISTA (BOM SUCESSO)","PRT1","R.BOM SUCESSO",1
"GONS1","GONÇALO SAMPAIO","PRT1","R.GONÇALO SAMPAIO",2
"GGT1","GÓLGOTA","PRT1","R.CAMPO ALEGRE",3
"PLNT1","PLANETÁRIO","PRT1","R.CAMPO ALEGRE",4
"GRJ","GUERRA JUNQUEIRO","PRT1","R.GUERRA JUNQUEIRO",5
"APT3","ANTÓNIO PATRÍCIO","PRT1","R.ANTÓNIO PATRÍCIO",6
"VENZ1","VENEZUELA","PRT1","R.VENEZUELA",7
"BBL1","BAIRRO BESSA LEITE","PRT1","R.BESSA LEITE",8
"BSS1","BESSA","PRT1","AV.BOAVISTA",9
"FOCO1","FOCO","PRT1","AV.BOAVISTA",10
"PINM5","PINHEIRO MANSO","PRT2","R.S.JOÃO BRITO",11
"1SJB1","S.JOÃO DE BRITO","PRT2","R.S.JOÃO BRITO",12
"IRM1","IGREJA DE RAMALDE","PRT2","R.PINHEIRO MANSO",13
"CRM1","CASA DE RAMALDE","PRT2","R.CRUZES",14
"EFRD2","ENG. FERREIRA DIAS","PRT2","R.MANUEL PINTO AZEVEDO",15
"MPAZ3","MAN.P.AZEVEDO 1","PRT2","R.MANUEL PINTO AZEVEDO",16
"MPAZ4","MAN.P.AZEVEDO 2","PRT2","R.MANUEL PINTO AZEVEDO",17
"MPAZ5","MAN.P.AZEVEDO 3","PRT2","R.MANUEL PINTO AZEVEDO",18
"IMTT1","IMTT","PRT2","AV.F.PEREIRA MELO",19
"VIS2","VISO (METRO)","PRT2","R.JOÃO COUTINHO",20
"VIS1","VISO (METRO)","PRT2","R.BORDEAUX",21
"JAZ1","JERÓNIMO AZEVEDO","PRT2","R.JERÓNIMO AZEVEDO",22
"SETB1","SETE BICAS","PRT2","R.SRA.PENHA",23
"SRP3","SRA. DA PENHA","PRT2","AV.MANUEL PINTO AZEVEDO",24
"RSR3","R.SENHOR","PRT2","R.SENHOR",25
"QCM3","QUATRO CAMINHOS","PRT2","R.SOBREIRO",26
"LND1","C. C. LONDRES","PRT2","R.SOBREIRO",27
"CSSH1","C.SAÚDE DA SRA.HORA","MTS1","R.LAGOA",28
"VGM3","AV.VASCO DA GAMA","MTS1","AV.VASCO GAMA",29
"RLG3","RUA DA LAGOA","MTS1","AV.CALOUSTE GULBENKIAM",30
"FTCC5","FONTE DO CUCO","MTS1","AV.DR.SALGADO ZENHA",31
"TPM1","TV. PASSOS MANUEL","MTS1","R.PASSOS MANUEL",32
"PSSM1","PASSOS MANUEL","MTS1","R.PASSOS MANUEL",33
"GUIF1","GUIFÕES","MTS1","LGO.PADRE JOAQUIM SANTOS",34
"MN1","MUNDO NOVO","MTS1","R.MONTE PIPOS",35
"NCON1","NOVAS CONSTRUÇÕES","MTS1","R.DR.SALGADO ZENHA",36
"EIP1","ESCOLA IRMÃOS PASSOS","MTS1","R.DR.SALGADO ZENHA",37
"SZEN1","SALGADO ZENHA","MTS1","R.MONTE PIPOS",38
"MP1","MONTE DOS PIPOS","MTS1","R.PORTO MOURO",39
"RDAG1","REGUINHO D ÁGUA","MTS1","R.PORTO MOURO",40
"RGDU","REGEDOURA","MTS1","R.LOMBA",41
"RBO1","RIBEIRO","MTS1","R.LOMBA",42
"ABL1","ABELHEIRA","MTS1","R.LOMBA",43
"LMB1","LOMBA","MTS1","R.LOMBA",44
"PCRR1","PONTE CARRO","MTS1","R.GATÕES",45
"LMBG1","LOMBA (GATÕES)","MTS1","R.GATÕES",46
"RFER1","R.FERROVIÁRIO","MTS1","R.FERROVIÁRIO",47
"RBHR1","R.BOA HORA","MTS1","R.FERROVIÁRIO",48
"RPPC1","R. PADRE PORTO CARRERO","MTS1","R.BOA HORA",49
"GATS1","GATÕES","MTS1","R.PONTE DO CARRO",50
