code,name,zone,address,sequence
"BS9","BOAVISTA (BOM SUCESSO)","PRT1","R.BOM SUCESSO",1
"GONS1","GONÇALO SAMPAIO","PRT1","R.GONÇALO SAMPAIO",2
"GGT3","GÓLGOTA","PRT1","R.GÓLGOTA",3
"CHAS1","CHÃS","VNG1","IC2 ACESSOS",4
"NOC","NÓ CANDAL","VNG1","VIA ENGENHEIRO EDGAR CARDOSO",5
"ARRB1","ARRÁBIDASHOPPING","VNG1","R.CAMILO CASTELO BRANCO",6
"CCB1","CAMILO C. BRANCO","VNG1","R.CAMILO CASTELO BRANCO",7
"28J1","28 DE JANEIRO","VNG1","R.28 JANEIRO",8
"EC","ELECTROCERÂMICA","VNG1","ALAM.EMPRESA",9
"1ZC1","ZEFERINO COSTA","VNG1","R.ZEFERINO COSTA",10
"1CAP1","CASTRO PORTUGAL","VNG1","R.CASTRO PORTUGAL",11
"1MST1","MACHADO SANTOS","VNG1","R.MAJOR PALA",12
"MJP1","MAJOR PÁLA","VNG1","R.MACHADO SANTOS",13
"PRMR1","PR. M. SILVA REIS","VNG1","R.MACHADO SANTOS",14
"LV1","LAVOURAS","VNG1","R.MACHADO SANTOS",15
"COB4","COIMBRÕES","VNG1","R.CALHEIROS LOBO",16
"AGOM1","AUGUSTO GOMES","VNG1","R.AUGUSTO GOMES",17
"RMT1","R. DAS MATAS","VNG1","R.ENTRE MUROS",18
"TMTS1","TV. MATAS","VNG1","R.MATAS",19
"RSMT1","R. SR MATOSINHOS","VNG1","R.MATAS",20
"MAKR5","MAKRO","VNG1","AV.DESCOBRIMENTOS",21
"GSHP1","GAIASHOPPING","VNG1","AV.DESCOBRIMENTOS",22
"TELH1","TELHEIRA","VNG1","AV.DESCOBRIMENTOS",23
"INFH1","INFANTE D. HENRIQUE","VNG1","AV.INFANTE D.HENRIQUE",24
"SRRS1","SOARES DOS REIS","VNG1","AV.NUNO ÁLVARES",25
"CSSR1","C. SAÚDE S. REIS","VNG1","R.SOARES REIS",26
"LGET1","L. ESTEVÃO TORRES","VNG1","R.SOARES REIS",27
"SO1","S.TO OVÍDIO","VNG1","R.SOARES REIS",28
"CCC1","CLUBE CAÇADORES","VNG1","R.CLUBE CAÇADORES",29
"ROSA1","ROSÁRIO","VNG1","R.CLUBE CAÇADORES",30
"RTP1","RTP","VNG1","R.D.AFONSO II",31
"EBSR1","ESC. EB 2/3 S REIS","VNG1","R.CONCEIÇÃO FERNANDES",32
"SRD1","SARDOAL","VNG1","R.CONCEIÇÃO FERNANDES",33
"EMZ1","EGAS MONIZ","VNG2","R.CONCEIÇÃO FERNANDES",34
"HSS1","HOSP. SANTOS SILVA","VNG2","R.CONCEIÇÃO FERNANDES",35
"MV3","MONTE DA VIRGEM","VNG2","R.HERÓIS DO ULTRAMAR",36
"SALM1","SALGUEIRO MAIA","VNG2","R.SALGUEIRO MAIA",37
"MIM1","MIMOSAS","VNG2","R.SALGUEIRO MAIA",38
"UVDE1","URB. VILA D ESTE","VNG2","R.VILA D´ESTE",39
"VDES","VILA D'' ESTE (ESCOLAS)","VNG2","PR.JOÃO OLIVEIRA MARQUES",40
"VDE","VILA D ESTE","VNG2","R.JOSÉ PINTO CORREIA",41
