code,name,zone,address,sequence
"TRD6","TRINDADE","PRT1","R.HERÓIS M.ANGOLA",1
"AL3","AV. ALIADOS","PRT1","AV.ALIADOS",2
"1SBNT1","EST.S.BENTO","PRT1","AV.D.AFONSO HENRIQUES",3
"LPDZ","L.GO 1º DEZEMBRO","PRT1","R.SARAIVA DE CARVALHO",4
"BTLH6","BATALHA","PRT1","R.DUQUE LOULÉ",5
"SLZ1","S. LÁZARO","PRT1","AV.RODRIGUES FREITAS",6
"DT2","DUQUE TERCEIRA","PRT1","AV.RODRIGUES FREITAS",7
"PRDR2","PRADO REPOUSO","PRT1","AV.RODRIGUES FREITAS",8
"HER1","HEROISMO","PRT1","R.HEROÍSMO",9
"CSS2","CAPELA SRA. SAÚDE","PRT1","R.HEROÍSMO",10
"CMP4","CAMPANHÃ","PRT1","R.FREIXO",11
"NDA1","NOEDA","PRT1","R.FREIXO",12
"EDP1","EDP","PRT1","R.FREIXO",13
"FRX3","FREIXO","PRT3","R.FREIXO",14
"RSH","SRA. DA HORA","PRT3","R.SRA.DA HORA",15
"SP3","S. PEDRO","PRT3","LGO.S.PEDRO CAMPANHÃ",16
"MERL","MEIRAL","PRT3","R.MEIRAL",17
"VML","VIELA MEIRAL","PRT3","R.MEIRAL",18
"LGT1","LAGARTEIRO","PRT3","TV.OUTEIRO TINE",19
"AZV3","AZEVEDO","PRT3","R.Dr MANUEL FIGUEIREDO",20
"BLGT1","BR. LAGARTEIRO","PRT3","R.DIOGO MACEDO",21
"PQO1","PARQUE ORIENTAL","PRT3","AV.FRANCISCO XAVIER ESTEVES",22
"LGTN1","LAGARTEIRO (NORTE)","PRT3","AV.ARTUR ANDRADE",23
"CPTO1","CERCO DO PORTO","PRT3","R.CÊRCO PORTO",24
"PREG1","PESO DA RÉGUA","PRT3","R.DR.JOSÉ A.MARQUES",25
"ESCL","ESCOLAS","PRT3","R.DR.JOSÉ A.MARQUES",26
"SR1","S. ROQUE","PRT3","R.S.ROQUE LAMEIRA",27
"TPT2","TV. DA PONTE","PRT3","R.DA PONTE",28
"EQ6","EÇA DE QUEIROS","PRT3","R. DA PONTE",29
"VLC2","VILA COVA","PRT3","ESTR.CIRCUNVALAÇÃO",30
"PQN2","PARQUE NASCENTE","PRT3","ESTR.CIRCUNVALAÇÃO",31
"PQN3","PARQUE NASCENTE","PRT3","Rua do Parque Nascente",32
