code,name,zone,address,sequence
"PASS2","PASSEIO ALEGRE","PRT2","R.PASSEIO ALEGRE",1
"CNT4","CANTAREIRA","PRT2","R.PASSEIO ALEGRE",2
"DL6","D.LEONOR","PRT2","R.SOBREIRAS",3
"FLU6","FLUVIAL","PRT2","LGO.ANTÓNIO CÁLEM",4
"OURO4","OURO","PRT2","R.OURO",5
"ENCO4","ENCOSTA DA ARRÁBIDA","PRT2","R.OURO",6
"PARR4","PONTE ARRÁBIDA","PRT1","R.OURO",7
"BIC4","BICALHO","PRT1","R.OURO",8
"MCE4","MUSEU C. ELÉTRICO","PRT1","ALAM.BASÍLIO TELES",9
"IGRM1","IGREJA DE MASSARELOS","PRT1","R.RESTAURAÇÃO",10
"EQ3","ENTRE QUINTAS","PRT1","R.RESTAURAÇÃO",11
"PAL7","PALÁCIO","PRT1","R.RESTAURAÇÃO",12
"VTO4","VIRIATO","PRT1","R.RESTAURAÇÃO",13
"CORD8","CORDOARIA","PRT1","C.MÁRTIRES PÁTRIA",14
"CLRG","CLÉRIGOS","PRT1","R.ASSUNÇÃO",15
