code,name,zone,address,sequence
"SR3","S. ROQUE","PRT3","R.ANTERO ANTUNES DE ALBUQUERQUE",1
"RCP1","R. CERCO DO PORTO","PRT3","R.CÊRCO PORTO",2
"VNFZ1","VILA NOVA FOZ CÔA","PRT3","R.CÊRCO PORTO",3
"PSG1","PEDRAS SALGADAS","PRT3","R.CÊRCO PORTO",4
"CPTO1","CERCO DO PORTO","PRT3","R.CÊRCO PORTO",5
"PREG1","PESO DA RÉGUA","PRT3","R.DR.JOSÉ A.MARQUES",6
"ESCL","ESCOLAS","PRT3","R.DR.JOSÉ A.MARQUES",7
"ILH2","ILHÉU","PRT3","R.S.ROQUE LAMEIRA",8
"CRT","CARTES","PRT3","R.S.ROQUE LAMEIRA",9
"CHOL2","CHAVES OLIVEIRA","PRT3","R.S.ROQUE LAMEIRA",10
"CRJ2","CORUJEIRA","PRT3","R.S.ROQUE LAMEIRA",11
"EDRG2","ESTÁDIO DO DRAGÃO","PRT1","ALAM.DAS ANTAS",12
"AANT2","ALAMEDA DAS ANTAS","PRT1","ALAM.DAS ANTAS",13
"IANT4","IGREJA DAS ANTAS","PRT1","ALAM.DAS ANTAS",14
"MAV2","MONTE AVENTINO","PRT1","AV.FERNÃO MAGALHAES",15
"SCRP6","S. CRISPIM","PRT1","AV.FERNÃO DE MAGALHÃES",16
"ESR2","ESC.SOARES DOS REIS","PRT1","AV.FERNÃO DE MAGALHÃES",17
"BL2","BARROS LIMA","PRT1","AV.FERNÃO DE MAGALHÃES",18
"NAVE2","NAVE","PRT1","AV.FERNÃO DE MAGALHÃES",19
"C24A3","CAMPO 24 DE AGOSTO","PRT1","C.24 AGOSTO",20
"DJOA4","D. JOÃO IV","PRT1","R.FERNANDES TOMÁS",21
"BLM","BOLHÃO (METRO)","PRT1","R.FERNANDES TOMÁS",22
"BLFZ1","BOLHÃO (FIRMEZA)","PRT1","R.SÁ BANDEIRA",23
