code,name,zone,address,sequence
"VIS3","VISO","PRT2","R.FERREIRA CASTRO",1
"VIS4","VISO","PRT2","R.FERREIRA CASTRO",2
"VIS1","VISO (METRO)","PRT2","R.BORDEAUX",3
"IMTT2","IMTT","PRT2","AV.F.PEREIRA MELO",4
"MPAZ7","MAN.P.AZEVEDO 3","PRT2","R.CONDE COVILHÃ",5
"EZC2","EZEQUIEL CAMPOS","PRT2","R.CONDE COVILHÃ",6
"PRO2","PEREIRÓ","PRT2","AV.ANTUNES GUIMARÃES",7
"LDD2","LIDADOR","PRT2","AV.DOUTOR ANTUNES GUIMARÃES",8
"CRRP2","CORREIA PINTO","PRT2","AV.DOUTOR ANTUNES GUIMARÃES",9
"BRV2","BAIRRO VILARINHA","PRT2","AV.DOUTOR ANTUNES GUIMARÃES",10
"FTM2","FONTE DA MOURA","PRT2","AV.DOUTOR ANTUNES GUIMARÃES",11
"PNV3","PAULO NOVAIS","PRT2","AV.BOAVISTA",12
"SRV4","SERRALVES","PRT2","AV.BOAVISTA",13
"PINM3","PINHEIRO MANSO","PRT2","AV.BOAVISTA",14
"FOCO2","FOCO","PRT1","AV.BOAVISTA",15
"BSS2","BESSA","PRT1","AV.BOAVISTA",16
"ACRD2","ANTÓNIO CARDOSO","PRT1","AV.BOAVISTA",17
"AGM2","AGRAMONTE","PRT1","AV.BOAVISTA",18
"BVCM3","BOAVISTA CEMITÉRIO","PRT1","PR.MOUZINHO ALBUQUERQUE",19
"BS2","BOAVISTA - B.SUCESSO","PRT1","LGO.FERREIRA LAPA",20
"PRG2","PR. DA GALIZA","PRT1","R.JÚLIO DINIS",21
"PAL4","PALÁCIO","PRT1","R.D.MANUEL II",22
"HSA","HOSP.STO. ANTÓNIO","PRT1","R.ALBERTO AIRES GOUVEIA",23
"CORD7","CORDOARIA","PRT1","C.MÁRTIRES PÁTRIA",24
"1LOI3","LÓIOS","PRT1","R.CLÉRIGOS",25
"AL2","AV. ALIADOS","PRT1","AV.ALIADOS",26
