code,name,zone,address,sequence
"SO4","STO. OVÍDIO","VNG1","AV. REPÚBLICA",1
"DJM2","D.JOÃO II (METRO)","VNG1","AV.VASCO DA GAMA",2
"BIBG2","BIBLIOTECA DE GAIA","VNG1","AV. REPÚBLICA",3
"JD2","JOÃO DE DEUS","VNG1","AV. REPÚBLICA",4
"PDC","PÁDUA CORREIA","VNG1","R.PÁDUA CORREIA",5
"LGAV2","LGO. DOS AVIADORES","VNG1","R.PÁDUA CORREIA",6
"HG3","HOSP. GAIA","VNG1","AV.ESCULTORES",7
"GENT","GENERAL TORRES","VNG1","R.JÁU",8
"CM3","CAMÕES","VNG1","R.GEN.TORRES",9
"GNR2","GNR","VNG1","R.GEN.TORRES",10
"PLU2","PONTE LUÍZ I","VNG1","R.GEN.TORRES",11
"ELVG2","ELEVADOR GUINDAIS","PRT1","AV.GUSTAVO EIFFEL",12
"RBR2","RIBEIRA","PRT1","R.INFANTE D.HENRIQUE",13
"RBRI1","RIBEIRA (INFANTE)","PRT1","R.NOVA ALFÂNDEGA",14
"MRG1","MIRAGAIA","PRT1","R.NOVA ALFÂNDEGA",15
"ALFG1","ALFÂNDEGA","PRT1","R.NOVA ALFÂNDEGA",16
"MON1","MONCHIQUE","PRT1","R.MONCHIQUE",17
"IGRM1","IGREJA DE MASSARELOS","PRT1","R.RESTAURAÇÃO",18
"EQ3","ENTRE QUINTAS","PRT1","R.RESTAURAÇÃO",19
"PAL7","PALÁCIO","PRT1","R.RESTAURAÇÃO",20
"HSA6","HOSP. STO. ANTÓNIO","PRT1","R.RESTAURAÇÃO",21
"CORD5","CORDOARIA","PRT1","R.DR.FERREIRA SILVA",22
