code,name,zone,address,sequence
"CMP1","CAMPANHÃ","PRT1","R.JUSTINO TEIXEIRA",1
"PBSS2","PINTO BESSA","PRT1","R.PADRE ANTÓNIO VIEIRA",2
"CSS3","CAPELA S.RA SAÚDE","PRT1","R.HEROÍSMO",3
"CMP4","CAMPANHÃ","PRT1","R.FREIXO",4
"NDA1","NOEDA","PRT1","R.FREIXO",5
"EDP1","EDP","PRT1","R.FREIXO",6
"ARNH1","AREINHO","PRT3","AV.PAIVA COUCEIRO",7
"JAE1","J.A.E.","PRT1","AV.PAIVA COUCEIRO",8
"VRD1","VARANDAS","PRT1","AV.PAIVA COUCEIRO",9
"FRNS1","FORNOS","PRT1","AV.PAIVA COUCEIRO",10
"PTDM1","PTE.D.MARIA PIA","PRT1","AV.PAIVA COUCEIRO",11
"ALM1","ALAMEDA","PRT1","AV.GUSTAVO EIFFEL",12
"GND1","GUINDAIS","PRT1","R.AUGUSTO ROSA",13
"ELVG2","ELEVADOR GUINDAIS","PRT1","AV.GUSTAVO EIFFEL",14
"RBR2","RIBEIRA","PRT1","R.INFANTE D.HENRIQUE",15
"RBRI1","RIBEIRA (INFANTE)","PRT1","R.NOVA ALFÂNDEGA",16
"MRG1","MIRAGAIA","PRT1","R.NOVA ALFÂNDEGA",17
"ALFG1","ALFÂNDEGA","PRT1","R.NOVA ALFÂNDEGA",18
"MON1","MONCHIQUE","PRT1","R.MONCHIQUE",19
"MCE1","MUSEU C. ELÉCTRICO","PRT1","ALAM.BASÍLIO TELES",20
"SMAI1","SALGUEIRO MAIA","PRT1","R.D.PEDRO V",21
"DPV3","D.PEDRO V","PRT1","R.D.PEDRO V",22
"CALE","R.CAMPO ALEGRE","PRT1","R.BOM SUCESSO",23
"1BS3","BOAVISTA - B.SUCESSO","PRT1","RUA DE SÃO PAULO",24
"BS1","BOAVISTA - B.SUCESSO","PRT1","R.JÚLIO DINIS",25
"BCM2","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",26
"CMS6","CASA DA MÚSICA (METRO)","PRT1","R.CAPITÃO HENRIQUE GALVÃO",27
