code,name,zone,address,sequence
"PAST1","PASTELEIRA","PRT2","R.JOÃO MASCARENHAS",1
"FLUN3","FLUVIAL (NORTE)","PRT2","R.JOÃO MASCARENHAS",2
"PLM2","PALMEIRAS","PRT2","R.DIOGO BOTELHO",3
"ALX1","ALEIXO","PRT2","R.CONDOMINHAS",4
"MARB","MOCIDADE ARRÁBIDA","PRT2","R.ARRÁBIDA",5
"LPC","LARGO PINTO CORREIA","PRT2","R.ARRÁBIDA",6
"TEC","TV. ENTRE CAMPOS","PRT2","R.ARRÁBIDA",7
"FCA","FACULDADE ARQUITETURA","PRT1","VIA PANORÂMICA",8
"PLNT2","PLANETÁRIO","PRT1","R.CAMPO ALEGRE",9
"GGT2","GÓLGOTA","PRT1","R.CAMPO ALEGRE",10
"JM2","JUNTA MASSARELOS","PRT1","R.CAMPO ALEGRE",11
"PRG1","PR. DA GALIZA","PRT1","R.JÚLIO DINIS",12
"BS1","BOAVISTA - B.SUCESSO","PRT1","R.JÚLIO DINIS",13
"BCM2","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",14
"GRC1","GRACIOSA","PRT1","AV.FRANÇA",15
"CVI4","CARVALHIDO","PRT1","AV.FRANÇA",16
"HPRL3","HOSPITAL DA PRELADA","PRT1","R.SARMENTO BEIRES",17
"CTS1","CASTELOS","PRT1","R.CASTELOS",18
"MLAM1","MARIA LAMAS","PRT1","AV.CIDADE XANGAI",19
"CPR1","CASA DA PRELADA","PRT2","AV.CIDADE XANGAI",20
"PREL2","PRELADA","PRT2","R.PADRE DIAMANTINO",21
