code,name,zone,address,sequence
"MFZ2","MERCADO DA FOZ","PRT2","R.CÊRCA",1
"PRI4","PR. DO IMPÉRIO","PRT2","AV.MARECHAL GOMES COSTA",2
"PVC2","PÊRO VAZ CAMINHA","PRT2","AV.MARECHAL GOMES COSTA",3
"JBR2","JOÃO BARROS","PRT2","AV.MARECHAL GOMES COSTA",4
"AALB","AFONSO ALBUQUERQUE","PRT2","R.AFONSO ALBUQUERQUE",5
"DJ31","D.JOÃO III","PRT2","R.AFONSO ALBUQUERQUE",6
"BPTL2","BR. DA PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",7
"INSA2","IGREJA N.SRA DA AJUDA","PRT2","R.BARTOLOMEU VELHO",8
"CMPT2","CAMPO PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",9
"PT2","PASTELEIRA","PRT2","R.DIOGO BOTELHO",10
"PJUV2","POUSADA JUVENTUDE","PRT2","R.PAULO GAMA",11
"PGM2","PAULO DA GAMA","PRT2","R.PAULO GAMA",12
"FLU1","FLUVIAL","PRT2","R.CONDOMINHAS",13
"STC2","S.TA CATARINA","PRT2","R.CONDOMINHAS",14
"ALX2","ALEIXO","PRT2","R.CONDOMINHAS",15
"LRD2","LORDELO","PRT2","R.CAMPO ALEGRE",16
"JB2","JARDIM BOTÂNICO","PRT1","R.CAMPO ALEGRE",17
"FCUP2","FACULDADE DE CIÊNCIAS","PRT1","R.CAMPO ALEGRE",18
"PLNT2","PLANETÁRIO","PRT1","R.CAMPO ALEGRE",19
"GGT2","GÓLGOTA","PRT1","R.CAMPO ALEGRE",20
"JM2","JUNTA MASSARELOS","PRT1","R.CAMPO ALEGRE",21
"PRG6","PR. DA GALIZA","PRT1","PR.GALIZA",22
"PAL4","PALÁCIO","PRT1","R.D.MANUEL II",23
"HSA","HOSP.STO. ANTÓNIO","PRT1","R.ALBERTO AIRES GOUVEIA",24
"CORD7","CORDOARIA","PRT1","C.MÁRTIRES PÁTRIA",25
"1LOI3","LÓIOS","PRT1","R.CLÉRIGOS",26
"1SBNT1","EST.S.BENTO","PRT1","AV.D.AFONSO HENRIQUES",27
"LPDZ","L.GO 1º DEZEMBRO","PRT1","R.SARAIVA DE CARVALHO",28
"BTLH6","BATALHA","PRT1","R.DUQUE LOULÉ",29
"SLZ1","S. LÁZARO","PRT1","AV.RODRIGUES FREITAS",30
"DT2","DUQUE TERCEIRA","PRT1","AV.RODRIGUES FREITAS",31
"PRDR2","PRADO REPOUSO","PRT1","AV.RODRIGUES FREITAS",32
"HER1","HEROISMO","PRT1","R.HEROÍSMO",33
"CSS2","CAPELA SRA. SAÚDE","PRT1","R.HEROÍSMO",34
"PBSS1","PINTO BESSA","PRT1","R.PADRE ANTÓNIO VIEIRA",35
"CMP1","CAMPANHÃ","PRT1","R.JUSTINO TEIXEIRA",36
