code,name,zone,address,sequence
"BS7","BOAVISTA - B.SUCESSO","PRT1","LGO.FERREIRA LAPA",1
"BVCT1","BOAVISTA CORREIOS","PRT1","PR.MOUZINHO ALBUQUERQUE",2
"CZV3","CRUZ VERMELHA","PRT1","R.N.SRA.FÁTIMA",3
"RA1","RAMADA ALTA","PRT1","LGO.RAMADA ALTA",4
"MRR1","MARRACUENE","PRT1","R.BRITO CAPELO",5
"MTCV","MONTE CATIVO","PRT1","R.DAMIÃO GÓIS",6
"CTP","CLUBE TÉNIS PORTO","PRT1","R.DAMIÃO GÓIS",7
"AQL2","ANTERO DE QUENTAL","PRT1","R.DAMIÃO GÓIS",8
"FG2","FARIA GUIMARÃES","PRT1","R.JOÃO PEDRO RIBEIRO",9
"MPL11","MARQUÊS","PRT1","R.JOÃO PEDRO RIBEIRO",10
"RALG","R. DA ALEGRIA","PRT1","R.LATINO COELHO",11
"CAZ","COUTINHO AZEVEDO","PRT1","R.NOVA S.CRISPIM",12
"SCR4","S. CRISPIM","PRT1","R.NOVA S.CRISPIM",13
"MAV1","MONTE AVENTINO","PRT1","AV.FERNÃO MAGALHAES",14
"ANT1","ANTAS (L. CIDADÃO)","PRT1","AV.FERNÃO MAGALHAES",15
"FMAG","FERNÃO MAGALHÃES","PRT3","R.CONTUMIL",16
"FTC1","FONTE DE CONTUMIL","PRT3","R.CONTUMIL",17
"BCNT","BR.CONTUMIL","PRT3","R.CONTUMIL",18
"CNTM","CONTUMIL (METRO)","PRT3","R.CONDE CASTELO MELHOR",19
"CRT1","CARTES","PRT3","ALAMEDA CARTES",20
"BMAF1","BEATA MAFALDA","PRT3","R.BEATA D. MAFALDA",21
"SRC1","SRA.CAMPANHÃ","PRT3","R.BUÇACO",22
"NVT","NAVAS TOLOSA","PRT3","R.NAVAS TOLOSA",23
"SRGB1","S. ROQUE G. BARROS","PRT3","R.GAMA BARROS",24
