code,name,zone,address,sequence
"CMS2","CASA DA MÚSICA (METRO)","PRT1","CASA DA MÚSICA",1
"BCM5","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",2
"BS8","BOM SUCESSO","PRT1","LGO.FERREIRA LAPA",3
"PRG3","PR. DA GALIZA","PRT1","PR.GALIZA",4
"JM1","JUNTA MASSARELOS","PRT1","R.CAMPO ALEGRE",5
"GGT3","GÓLGOTA","PRT1","R.GÓLGOTA",6
"CHAS1","CHÃS","VNG1","IC2 ACESSOS",7
"NOC","NÓ CANDAL","VNG1","VIA ENGENHEIRO EDGAR CARDOSO",8
"ARRB1","ARRÁBIDASHOPPING","VNG1","R.CAMILO CASTELO BRANCO",9
"CCB1","CAMILO C. BRANCO","VNG1","R.CAMILO CASTELO BRANCO",10
"28J1","28 DE JANEIRO","VNG1","R.28 JANEIRO",11
"EC","ELECTROCERÂMICA","VNG1","ALAM.EMPRESA",12
"1ZC1","ZEFERINO COSTA","VNG1","R.ZEFERINO COSTA",13
"1CAP1","CASTRO PORTUGAL","VNG1","R.CASTRO PORTUGAL",14
"1MST1","MACHADO SANTOS","VNG1","R.MAJOR PALA",15
"1TFL1","TV. FONTE LODOSA","VNG1","R.TENENTE VALADIM",16
"RFL1","R. FONTE LODOSA","VNG5","TV.TENENTE VALADIM",17
"RTV1","R. TENENTE VALADIM","VNG5","R.TENENTE VALADIM",18
"QCMN1","QUATRO CAMINHOS","VNG5","R.TENENTE VALADIM",19
"ESPH1","ESPINHEIRO","VNG5","R.BÉLGICA",20
"SCC1","SPORT CLUBE CANIDELO","VNG5","R.BÉLGICA",21
"BGJ1","BRAGA JÚNIOR","VNG5","R.BÉLGICA",22
"CCL","CANCELINHAS","VNG5","R.BÉLGICA",23
"ALUM1","ALUMIARA","VNG5","R.BÉLGICA",24
"FTS1","FONTES","VNG5","R.BÉLGICA",25
"PIC1","PICÃO","VNG5","R.BÉLGICA",26
"ACB1","AREIAS CABEDELO","VNG5","R.BÉLGICA",27
"ELV1","ESTAMPARIA LAVADORES","VNG5","R.BÉLGICA",28
"JGD1","JORGE DIAS","VNG5","R.JORGE DIAS",29
"LVP","LAVADORES (PRAIA)","VNG5","AV.BEIRA MAR",30
