code,name,zone,address,sequence
"INF1","INFANTE","PRT1","LGO.S.FRANCISCO",1
"ALFG1","ALFÂNDEGA","PRT1","R.NOVA ALFÂNDEGA",2
"MON3","MONCHIQUE","PRT1","R.MONCHIQUE",3
"CAIS1","CAIS DAS PEDRAS","PRT1","CAIS DAS PEDRAS",4
"MCE3","MUSEU C. ELÉCTRICO","PRT1","ALAM.BASÍLIO TELES",5
"BIC3","BICALHO","PRT1","R.OURO",6
"PARR3","PONTE ARRÁBIDA","PRT1","R.OURO",7
"ENCO3","ENCOSTA DA ARRÁBIDA","PRT2","R.OURO",8
"OURO3","OURO","PRT2","R.OURO",9
"FLU2","FLUVIAL","PRT2","LGO.ANT.CÁLEM",10
"DL5","D.LEONOR","PRT2","R.SOBREIRAS",11
"CNT3","CANTAREIRA","PRT2","R.PASSEIO ALEGRE",12
"PASS","PASSEIO ALEGRE","PRT2","R.PASSEIO ALEGRE",13
