code,name,zone,address,sequence
"AL7","AV. ALIADOS","PRT1","AV.ALIADOS",1
"PRDJ2","PR.D.JOÃO I","PRT1","R.SÁ BANDEIRA",2
"BLFZ1","BOLHÃO (FIRMEZA)","PRT1","R.SÁ BANDEIRA",3
"GCRT","GONÇALO CRISTÓVÃO","PRT1","R.SÁ BANDEIRA",4
"FTNH1","FONTINHA","PRT1","R.STA.CATARINA",5
"DCAS1","DOZE CASAS","PRT1","R.STA.CATARINA",6
"MPL2","MARQUÊS","PRT1","PR.MARQUÊS POMBAL",7
"PSOC1","PERPÉTUO SOCORRO","PRT1","R.COSTA CABRAL",8
"COMB1","COMBATENTES","PRT1","R.COSTA CABRAL",9
"PLIM1","PIRES DE LIMA","PRT1","R.COSTA CABRAL",10
"SVT3","SILVA TAPADA","PRT1","R.COSTA CABRAL",11
"LW1","LUIS WOODHOUSE","PRT1","R.COSTA CABRAL",12
"CF1","CONDE FERREIRA","PRT3","R.COSTA CABRAL",13
"BRRS1","BARROCAS","PRT3","R.COSTA CABRAL",14
"STJ2","S.TA JUSTA","PRT3","R.COSTA CABRAL",15
"ACO1","ANTÓNIO COELHO","PRT3","R.COSTA CABRAL",16
"AA1","ALTO DA AREOSA","PRT3","R.COSTA CABRAL",17
"ARS2","AREOSA","PRT3","R.COSTA CABRAL",18
"ARSM1","AREOSA (MERCADO)","MAI4","R.D.AFONSO HENRIQUES",19
"AFEI1","AREOSA (FEIRA)","MAI4","R.D.AFONSO HENRIQUES",20
"TRI1","TRIANA","MAI4","R.D.AFONSO HENRIQUES",21
"GIT1","GIESTA","MAI4","R.D.AFONSO HENRIQUES",22
"CRPO1","CRESPO","MAI4","R.D.AFONSO HENRIQUES",23
"FRN1","FORNO","MAI4","R.D.AFONSO HENRIQUES",24
"BRO1","BRÁS OLEIRO","MAI4","R.DOM AFONSO HENRIQUES",25
"CORM1","CORIM","MAI4","R.D.AFONSO HENRIQUES",26
"CORI1","CORISCOS","MAI4","R.D.AFONSO HENRIQUES",27
"PCUA1","PÍCUA","MAI4","R.D.AFONSO HENRIQUES",28
"AM1","ALTO DA MAIA","MAI4","R.D.AFONSO HENRIQUES",29
"JLD2","JÚLIO DINIS","MAI4","R.D.AFONSO HENRIQUES",30
"MEIL1","MEILÃO","MAI4","R.D.AFONSO HENRIQUES",31
"MRT1","MIRANTE","MAI4","R.D.AFONSO HENRIQUES",32
"GAN1","GANDRA","MAI4","R.ELIAS GARCIA",33
"CML1","CAMÉLIAS","MAI4","R.ELIAS GARCIA",34
"MSHP3","MAIASHOPPING","MAI4","R.ELIAS GARCIA",35
"RIGR1","R. IGREJA","MAI4","R.IGREJA",36
"ERMI1","ERMESINDE (IGREJA)","MAI4","R.D.ANTÓNIO CASTRO MEIRELES",37
"ERM3","ERMESINDE (ESTAÇÃO)","MAI4","LGO.ESTAÇÃO",38
