code,name,zone,address,sequence
"PASS2","PASSEIO ALEGRE","PRT2","R.PASSEIO ALEGRE",1
"CNT4","CANTAREIRA","PRT2","R.PASSEIO ALEGRE",2
"DL6","D.LEONOR","PRT2","R.SOBREIRAS",3
"FLU6","FLUVIAL","PRT2","LGO.ANTÓNIO CÁLEM",4
"OURO4","OURO","PRT2","R.OURO",5
"ENCO4","ENCOSTA DA ARRÁBIDA","PRT2","R.OURO",6
"PARR4","PONTE ARRÁBIDA","PRT1","R.OURO",7
"BIC4","BICALHO","PRT1","R.OURO",8
"MCE4","MUSEU C. ELÉTRICO","PRT1","ALAM.BASÍLIO TELES",9
"CAIS2","CAIS DAS PEDRAS","PRT1","CAIS DAS PEDRAS",10
"MON4","MONCHIQUE","PRT1","R.MONCHIQUE",11
"ALFG5","ALFÂNDEGA","PRT1","R.NOVA ALFÂNDEGA",12
"INF1","INFANTE","PRT1","LGO.S.FRANCISCO",13
