code,name,zone,address,sequence
"MATM1","MATOSINHOS MERCADO","MTS1","AV.ENG.DUARTE PACHECO",1
"SMAT4","SR. MATOSINHOS","MTS1","AV.ENG.DUARTE PACHECO",2
"MATI2","MATOSINHOS (IGREJA)","MTS1","AV.D.AFONSO HENRIQUES",3
"ALFC2","ALFREDO CUNHA","MTS1","AV.D.AFONSO HENRIQUES",4
"PQBT3","PARQUE BASÍLIO TELES","MTS1","R.CONDE ALTO MEARIM",5
"MATC1","MATOSINHOS (CMM)","MTS1","R.1 DE MAIO",6
"GOA2","GOA","MTS1","R.ALFREDO CUNHA",7
"HMT2","HOSPITAL MATOSINHOS","MTS1","R.ALFREDO CUNHA",8
"SER1","SEARA","MTS1","R.SENDIM",9
"SDMC3","SENDIM (CEMITÉRIO)","MTS1","R.REGADIO",10
"RGDI4","REGADIO","MTS1","R.REGADIO",11
"LIN2","LINHARES","MTS1","R.REGADIO",12
"PAUS2","PAUS","MTS1","R.REGADIO",13
"MTCT2","MONTE CASTELO","MTS1","R.PAUS",14
"SARI2","SARILHOS","MTS1","R.TOURAIS",15
"TOR4","TOURAIS","MTS1","R.TOURAIS",16
"GUIF2","GUIFÕES","MTS1","LGO.PADRE JOAQUIM SANTOS",17
"PSSM2","PASSOS MANUEL","MTS1","R.PASSOS MANUEL",18
"TPM2","TV. PASSOS MANUEL","MTS1","R.PASSOS MANUEL",19
"SGZ2","AV. SALG. ZENHA","MTS1","AV.DR.SALGADO ZENHA",20
"MP4","MONTE DOS PIPOS","MTS1","R.CÂNDIDO REIS",21
"CSTM2","CUSTÓIAS (METRO)","MAI1","R.CÂNDIDO REIS",22
"CRMT2","CÂNDIDO REIS (METRO)","MAI1","R.CÂNDIDO REIS",23
"RGT2","R. GATÕES","MAI1","R.CÂNDIDO REIS",24
"CUSF2","CUSTÓIAS (FEIRA)","MAI1","R.CÂNDIDO REIS",25
"CUS4","CUSTÓIAS","MAI1","LGO.SOUTO",26
"DBT2"," DR.DOMINGOS BONTEMPO","MAI1","R.DOMINGOS BONTEMPO",27
"GSUL1","GONDIVAI (SUL)","MAI1","R.GONDIVAI",28
"EZC4","EZEQUIEL CAMPOS","MAI1","NOVO ARRUAMENTO",29
"LION1","LIONESA","MAI1","R.LIONESA",30
"MTLB2","MOSTEIRO LEÇA DO BALIO","MAI1","R.LIONESA",31
"CEMT2","CEMITÉRIO","MAI1","R.D.FREI ESTEVES VASQUEZ PIMENTEL",32
"CCRN2","CRISTOVÃO CERNACHE","MAI1","R.D.FREI ESTEVES VASQUEZ PIMENTEL",33
"LGCP2","LGO. DA CAPELA","MAI1","LGO.S.SEBASTIÃO",34
"TMPR2","TV. MELO PEREIRA","MAI1","R.FREI DIOGO MELO PEREIRA",35
"RMST4","RUA DE MOSTEIRO","MAI1","R.MOSTEIRO LEÇA",36
"QRS2","QUEIRÃOS","MAI1","R.MAÍNÇA",37
"ART8","ARROTEIA","MAI1","R.MAÍNÇA",38
"MAIN4","MAÍNÇA","MAI1","R.MAÍNÇA",39
"MOIN4","MOINHOS","MAI1","R.MAINÇA",40
"PDV4","PEDRA VERDE","MAI1","R.CMDTE.QUELHAS LIMA",41
"VLR6","VILAR","MAI1","R.CMDTE.QUELHAS LIMA",42
"SM2","SÁ E MELO","MAI1","R.GODINHO FARIA",43
"SMM2","S. MAMEDE","MAI1","R.GODINHO FARIA",44
"SMMM2","S. MAMEDE (MERCADO)","MAI1","R.SILVA BRINCO",45
"FLOS2","FLORES","MAI1","R.SILVA BRINCO",46
"TLHO2","TELHEIRO","MAI1","R.SILVA BRINCO",47
"AML4","AMIAL","MAI1","R.AMIAL",48
"AML2","AMIAL","PRT3","ESTR.CIRCUNVALAÇÃO",49
"ST1","S. TOMÉ","PRT3","ESTR.CIRCUNVALAÇÃO",50
"IPO4","IPO (CIRCUNVAL.)","PRT3","ESTR.CIRCUNVALAÇÃO",51
"HSJ7","HOSP. S. JOÃO (URGÊNCIA)","PRT3","ALAM.HERNÂNI MONTEIRO",52
"HSJ11","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",53
