code,name,zone,address,sequence
"SRGB1","S. ROQUE G. BARROS","PRT3","R.GAMA BARROS",1
"SRC2","SRA.CAMPANHÃ","PRT3","R.BUÇACO",2
"CNTM2","CONTUMIL (METRO)","PRT3","R.CONDE CASTELO MELHOR",3
"STCT","SOUTO CONTUMIL","PRT3","R.SOUTO CONTUMIL",4
"TPR","TV. PRESA","PRT3","RUA DO GIESTAL",5
"FTC2","FONTE DE CONTUMIL","PRT3","R.CONTUMIL",6
"BFB","BONFIM BARREIROS","PRT3","R.PROF.BONFIM BARREIROS",7
"RCON","R. CONTUMIL","PRT3","AV.FERNÃO MAGALHAES",8
"ANT2","ANTAS (L. CIDADÃO)","PRT1","AV.FERNÃO DE MAGALHÃES",9
"MAV2","MONTE AVENTINO","PRT1","AV.FERNÃO MAGALHAES",10
"SCR1","S. CRISPIM","PRT1","R.CARLOS MALHEIRO DIAS",11
"TXP1","TEIXEIRA PASCOAIS","PRT1","R.CONSTITUIÇÃO",12
"MPL7","MARQUÊS","PRT1","R.CONSTITUIÇÃO",13
"FG1","FARIA GUIMARÃES","PRT1","R.CONSTITUIÇÃO",14
"AQL1","ANTERO DE QUENTAL","PRT1","R.CONSTITUIÇÃO",15
"PISC","PISCINA CONSTIT.","PRT1","R.CONSTITUIÇÃO",16
"BSB","SAPADOR. BOMBEIROS","PRT1","R.CONSTITUIÇÃO",17
"BCG","BCG","PRT1","R.CONSTITUIÇÃO",18
"SP","SERPA PINTO","PRT1","R.SERPA PINTO",19
"RA2","RAMADA ALTA","PRT1","R.SERPA PINTO",20
"CZV4","CRUZ VERMELHA","PRT1","R.N.SRA FÁTIMA",21
"BCM1","BOAVISTA-CASA DA MÚSICA","PRT1","PR.MOUZINHO ALBUQUERQUE",22
"BS7","BOAVISTA - B.SUCESSO","PRT1","LGO.FERREIRA LAPA",23
