code,name,zone,address,sequence
"CMP1","CAMPANHÃ","PRT1","R.JUSTINO TEIXEIRA",1
"PBSS4","PINTO BESSA","PRT1","R.PINTO BESSA",2
"PCC2","PISCINA CAMPANHÃ","PRT1","R.PINTO BESSA",3
"BFM4","BONFIM","PRT1","R.BONFIM",4
"C24A5","CAMPO 24 DE AGOSTO","PRT1","R.BONFIM",5
"DJOA4","D. JOÃO IV","PRT1","R.FERNANDES TOMÁS",6
"RFZ1","RUA FIRMEZA","PRT1","R.D.JOÃO IV",7
"MOR2","MOREIRA","PRT1","R.D.JOÃO IV",8
"ESCN2","ESCOLA NORMAL","PRT1","R.D.JOÃO IV",9
"SI2","STO. ISIDRO","PRT1","R.ALEGRIA",10
"AUS","ESC. AURÉLIA SOUSA","PRT1","R.ALEGRIA",11
"MPL7","MARQUÊS","PRT1","R.CONSTITUIÇÃO",12
"FG1","FARIA GUIMARÃES","PRT1","R.CONSTITUIÇÃO",13
"CONS3","CONSTITUIÇÃO","PRT1","R.ANTERO QUENTAL",14
"VFM2","VALE FORMOSO","PRT1","R.S.DINIS",15
"SVP1","SILVA PORTO","PRT1","R.S.DINIS",16
"BVLH1","BICA VELHA","PRT1","R.S.DINIS",17
"NAT1","NATÁRIA","PRT1","R.NATÁRIA",18
"CVI3","CARVALHIDO","PRT1","R.PRELADA",19
"CTS","CASTELOS","PRT1","R.CASTELOS",20
"MLAM","MARIA LAMAS","PRT1","TV.PRELADA",21
"PREL4","PRELADA","PRT1","R.CENTRAL FRANCOS",22
"URBP1","URB. PRELADA","PRT2","R.DE MARIA LAMAS",23
"URBP3","URB. PRELADA II","PRT2","R.PROFESSOR ANTÃO ALMEIDA GARRETT",24
"PREL1","PRELADA","PRT2","R.PADRE DIAMANTINO GOMES",25
"RM3","RAMALDE DO MEIO","PRT2","R.JOÃO COUTINHO",26
"JPAZ1","JULGADO DE PAZ","PRT2","R.JOÃO COUTINHO",27
"VIS3","VISO","PRT2","R.FERREIRA CASTRO",28
"VIS4","VISO","PRT2","R.FERREIRA CASTRO",29
"VIS1","VISO (METRO)","PRT2","R.BORDEAUX",30
"JAZ1","JERÓNIMO AZEVEDO","PRT2","R.JERÓNIMO AZEVEDO",31
"BRVS","BAIRRO DO VISO","PRT2","ESTR.CIRCUNVALAÇÃO",32
"RSR1","R. DO SENHOR","PRT2","ESTR.CIRCUNVALAÇÃO",33
"AV1","ALTO DO VISO","PRT2","ESTR.CIRCUNVALAÇÃO",34
"QTL1","QUARTEL MILITAR","PRT2","ESTR.CIRCUNVALAÇÃO",35
"CTV1","COTOVIAS","PRT2","R.CEGONHAS",36
"BSEE1","BR. STO.EUGÉNIO (ESCOLA)","PRT2","R.CEGONHAS",37
