code,name,zone,address,sequence
"RFAR1","FOZ","PRT2","R.DO FAROL",1
"MFZ2","MERCADO DA FOZ","PRT2","R.CÊRCA",2
"UC2","UNIV. CATÓLICA","PRT2","R.DIOGO BOTELHO",3
"PCL2","PADRE LUIS CABRAL","PRT2","R.DIOGO BOTELHO",4
"TRR4","TORRES","PRT2","R.DIOGO BOTELHO",5
"PT2","PASTELEIRA","PRT2","R.DIOGO BOTELHO",6
"PG2","PAULO DA GAMA","PRT2","R.DIOGO BOTELHO",7
"FLUN2","FLUVIAL (NORTE)","PRT2","R.DIOGO BOTELHO",8
"PLM2","PALMEIRAS","PRT2","R.DIOGO BOTELHO",9
"LRD2","LORDELO","PRT2","R.CAMPO ALEGRE",10
"JB2","JARDIM BOTÂNICO","PRT1","R.CAMPO ALEGRE",11
"FCUP2","FACULDADE DE CIÊNCIAS","PRT1","R.CAMPO ALEGRE",12
"PLNT2","PLANETÁRIO","PRT1","R.CAMPO ALEGRE",13
"GGT2","GÓLGOTA","PRT1","R.CAMPO ALEGRE",14
"JM2","JUNTA MASSARELOS","PRT1","R.CAMPO ALEGRE",15
"PRG1","PR. DA GALIZA","PRT1","R.JÚLIO DINIS",16
"BS1","BOAVISTA - B.SUCESSO","PRT1","R.JÚLIO DINIS",17
"BCM2","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",18
"GRC1","GRACIOSA","PRT1","AV.FRANÇA",19
"CVI4","CARVALHIDO","PRT1","AV.FRANÇA",20
"NAT2","NATÁRIA","PRT1","R.NATÁRIA",21
"BVLH3","BICA VELHA","PRT1","R.S.DINIS",22
"SVP2","SILVA PORTO","PRT1","R.S.DINIS",23
"VFM3","VALE FORMOSO","PRT1","R.S.DINIS",24
"ACN1","ANTÓNIO CÂNDIDO","PRT1","R.ANTÓNIO CÂNDIDO",25
"FG3","FARIA GUIMARÃES","PRT1","R.ANTÓNIO CÂNDIDO",26
"CVLO2","COVELO","PRT1","R.BOLAMA",27
"BJ1","BENTO JÚNIOR","PRT1","R.BOLAMA",28
"ACST2","ÁLVARO CASTELÕES","PRT1","TV.ÁLVARO CASTELÕES",29
"AVC1","AVAL CIMA","PRT1","R.ÁLVARO CASTELÕES",30
"AUL1","AUGUSTO LESSA","PRT1","R.AUGUSTO LESSA",31
"SAL1","SALGUEIROS","PRT1","R.AUGUSTO LESSA",32
"OUTE3","OUTEIRO","PRT1","R.MANUEL LARANJEIRA",33
"MLAR1","MANUEL LARANJEIRA","PRT3","R.MANUEL LARANJEIRA",34
"FEP2","FACULDADE DE ECONOMIA","PRT3","R.DR.ROBERTO FRIAS",35
"FEUP1","FACULDADE DE ENGENHARIA","PRT3","R.DR.ROBERTO FRIAS",36
"ESED1","ESC. SUP. EDUCAÇÃO","PRT3","R.DR.ROBERTO FRIAS",37
"HSJ10","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",38
"HSJ5","HOSP. S. JOÃO (URGÊNCIA)","PRT3","ALAM.HERNÂNI MONTEIRO",39
