code,name,zone,address,sequence
"MPL1","MARQUÊS","PRT1","PR.MARQUÊS POMBAL",1
"CONS1","CONSTITUIÇÃO","PRT1","R.FARIA GUIMARÃES",2
"CVLO1","COVELO","PRT1","R.FARIA GUIMARÃES",3
"IPRN1","IGREJA DE PARANHOS","PRT3","LGO.IGREJA PARANHOS",4
"ISEP3","ISEP/AGRA","PRT3","R.ANT.BERNARDINO ALMEIDA",5
"ISEP1","I.S.E.P.","PRT3","R.S.TOMÉ",6
"IB3","ILHA BRAVA","PRT3","R.S.TOMÉ",7
"ST3","S. TOMÉ","PRT3","R.S.TOMÉ",8
"IPO4","IPO (CIRCUNVAL.)","PRT3","ESTR.CIRCUNVALAÇÃO",9
"HSJ7","HOSP. S. JOÃO (URGÊNCIA)","PRT3","ALAM.HERNÂNI MONTEIRO",10
"RCA","RICARDO ALVES","MAI1","R.ARROTEIA",11
"FEL1","FELICIANA","MAI1","R.ARROTEIA",12
"ART5","ARROTEIA","MAI4","R.ARROTEIA",13
"SCAB1","SACADURA CABRAL","MAI4","R.GONÇALO MENDES MAIA",14
"JFPD1","J. FREGUESIA PEDROUÇOS","MAI4","AV.N.SRA.NATIVIDADE",15
"PDB1","PEDROUÇOS-BOMBEIROS","MAI4","AV.N.SRA.NATIVIDADE",16
"PDCM1","PEDROUÇOS (CEMITÉRIO)","MAI4","TV.NOVA DA GIESTA",17
"CUTM1","CUTAMAS","MAI4","R.ANTÓNIO SIMÕES",18
"TEIB1","TEIBAS","MAI4","R.D.ANTÓNIO CASTRO MEIRELES",19
"BOIM1","BOI MORTO","MAI4","R.D.ANTÓNIO CASTRO MEIRELES",20
"CMEI1","CASTRO MEIRELES","MAI4","R.D.ANTÓNIO CASTRO MEIRELES",21
"RPAC1","PAÇO","MAI4","R.D.ANTÓNIO CASTRO MEIRELES",22
"PRD1","PARADA","MAI4","R.MANUEL GONÇALVES LAGE",23
"TRM1","TERRAMONTE","MAI4","R.PONTE PARADA",24
"RGLO1","ROD. GONÇALVES LAGE","MAI4","R.PONTE PARADA",25
"PMAI1","1º DE MAIO","MAI4","R.AGRA",26
"AGR1","AGRA","MAI4","R.AGRA",27
"AGR4","ROT.AGRA","MAI4","R.5 OUTUBRO",28
"MTD2","MATADOURO","MAI4","R.5 OUTUBRO",29
"FLO3","FLORES","MAI1","AV.DR.GERMANO VIEIRA",30
"GUFS1","GUEIFÃES","MAI1","R.DR.GERMANO VIEIRA",31
"PDAM1","PADRE AMÉRICO","MAI1","R.MANUEL FERREIRA PINTO",32
"MFP1","M. FERREIRA PINTO","MAI1","R.MANUEL FERREIRA PINTO",33
"PND3","PENEDOS","MAI1","R.MANUEL FERREIRA PINTO",34
"ENXN3","ENXINHÃES","MAI1","R.JORGE FERREIRINHA",35
"LMG2","LARGO DOS MOGOS","MAI1","R.JORGE FERREIRINHA",36
"CMGS2","CASAL DOS MOGOS","MAI1","R.JORGE FERREIRINHA",37
"CVC2","CAVACO","MAI1","R.JORGE FERREIRINHA",38
"PCB2","PONTE CABRAS","MAI1","R.CAVACO",39
"RAL2","REAL","MAI1","R.D.SILVIA ALVES TEIXEIRA",40
"SCND2","STO.CONDESTÁVEL","MAI1","R.D.SILVIA ALVES TEIXEIRA",41
"MANH1","MANINHOS","MAI1","VIA PERIFÉRICA MAIA VERMOIM",42
"MCAU4","MACAU","MAI1","R.ALTINO COELHO",43
"JCT1","OS JACINTOS","MAI1","R.JACINTOS",44
"QNV1","QUINTA NOVA","MAI1","R.CEGONHEIRA",45
"DMAN1","D. MANUEL II","MAI1","R.D.MANUEL II",46
"SOUT1","SOUTO","MAI1","R.D.MANUEL II",47
"OUTE1","OUTEIRO","MAI1","LGO.OUTEIRO VERMOIM",48
"TMQ1","TAMANQUEIROS","MAI3","R.S.ROMÃO VERMOIM",49
"VRM1","VERMOIM","MAI3","R.PADRE LUÍS CAMPOS",50
"ANTZ1","ANTUNES AZEVEDO","MAI3","R.PADRE LUÍS CAMPOS",51
"PLC1","PADRE LUIS CAMPOS","MAI3","R.PADRE LUÍS CAMPOS",52
"AMRQ3","ANTÓNIO MARQUES","MAI1","R.ANTÓNIO MARQUES",53
"ALT1"," ALTOS","MAI1","R.DE ALTOS",54
"MAIE2","MAIA (ESTÁDIO)","MAI1","AV.D.MANUEL II",55
"SBO1","SOBREIRO","MAI1","AV.D.MANUEL II",56
"MAIA","MAIA","MAI1","AV.VISCONDE BARREIROS",57
"VBR2","VISCONDE BARREIROS","MAI1","AV.VISCONDE BARREIROS",58
"JZOO1","JARDIM ZOOLÓGICO","MAI1","R.IGREJA",59
"MAIZ","MAIA (ZOO)","MAI1","R.N.SRA.BOM DESPACHO",60
