code,name,zone,address,sequence
"CMS1","CASA DA MÚSICA (METRO)","PRT1","CASA DA MÚSICA",1
"BCM1","BOAVISTA-CASA DA MÚSICA","PRT1","PR.MOUZINHO ALBUQUERQUE",2
"AGM1","AGRAMONTE","PRT1","AV.BOAVISTA",3
"APT1","ANTÓNIO PATRÍCIO","PRT1","R.ANTÓNIO CARDOSO",4
"CART","CASA DAS ARTES","PRT1","R.ANTÓNIO CARDOSO",5
"JB1","JARDIM BOTÂNICO","PRT1","R.CAMPO ALEGRE",6
"LRD1","LORDELO","PRT2","R.SERRALVES",7
"ALX1","ALEIXO","PRT2","R.CONDOMINHAS",8
"STC1","S.TA CATARINA","PRT2","R.CONDOMINHAS",9
"FLU4","FLUVIAL","PRT2","R.ALEIXO MOTA",10
"PGM1","PAULO DA GAMA","PRT2","R.PAULO GAMA",11
"PJUV1","POUSADA JUVENTUDE","PRT2","R.PAULO GAMA",12
"PT3","PASTELEIRA","PRT2","R.DIOGO BOTELHO",13
"CMPT1","CAMPO PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",14
"INSA1","IGREJA N.SRA DA AJUDA","PRT2","R.BARTOLOMEU VELHO",15
"BPTL1","BR. DA PASTELEIRA","PRT2","R.BARTOLOMEU VELHO",16
"JRC1","JOÃO R. CABRILHO","PRT2","R.JOÃO RODRIGUES CABRILHO",17
"PFOZ1","PINHAIS DA FOZ","PRT2","R.JOÃO DE BARROS",18
"LME1","LOPES DE MENDONÇA","PRT2","R.JOÃO DE BARROS",19
"CREI1","CRISTO REI","PRT2","R.PROF. LUÍS PINA",20
"LGO5","LICEU GARCIA ORTA","PRT2","R.FEZ",21
"ABVT2","AV.DA BOAVISTA","PRT2","R.SAGRES",22
"FTM4","FONTE DA MOURA","PRT2","AV.BOAVISTA",23
"LGO2","LICEU GARCIA ORTA","PRT2","AV.BOAVISTA",24
"PRCD1","PARQUE CIDADE","PRT2","R.ANTÓNIO AROSO",25
"BARO1","BAIRRO ANT. AROSO","PRT2","R.PAÇO DE SOUSA",26
"IGAL1","IGREJA DE ALDOAR","PRT2","R.JORNAL NOTÍCIAS",27
"PDVD3","PEDRA VERDE","PRT2","R.JORNAL NOTÍCIAS",28
"LDSM1","LIDADOR-SOEIRO MENDES","PRT2","R.SOEIRO MENDES",29
"HMGL2","HOSP.MAGALHÃES LEMOS","PRT2","R.ALVARO RODRIGUES",30
"LDD6","LIDADOR /HOSPITAL","PRT2","ESTR.CIRCUNVALAÇÃO",31
"PREC1","PRECIOSA","PRT2","ESTR.CIRCUNVALAÇÃO",32
"RUL3","RUELA","PRT2","AV.DR.MANUEL T.RUELA",33
"SETB","SETE BICAS","PRT2","AV.DR.MANUEL T.RUELA",34
"NSHP","NORTESHOPPING","PRT2","RUA Nº.1",35
