code,name,zone,address,sequence
"VAL","VALADARES (EST)","VNG4","R.MANUEL M.COSTA JÚNIOR",1
"CPNH2","CAMPOLINHO","VNG4","R.MANUEL M.COSTA JÚNIOR",2
"JP3","JOSÉ PORTUGAL","VNG4","R.JOSÉ M.CASTRO PORTUGAL",3
"CDFT1","CEDOFEITA","VNG4","R.JOSÉ M.CASTRO PORTUGAL",4
"BCH1","BICHEIROS","VNG4","R.MANUEL ALVES REIS",5
"BELA1","BELA","VNG4","R.BELIDE",6
"RCD1","ROÇADAS","VNG4","R.ROÇADAS",7
"PMEL1","PEREIRA MELO","VNG4","AV.FONTES PEREIRA MELO",8
"NTRT1","NUNO TRISTÃO","VNG4","AV.FONTES PEREIRA MELO",9
"ISNT1","INFANTE SANTO","VNG4","AV.NUNO TRISTÃO",10
"VGM1","VASCO GAMA","VNG4","AV.DOS SANATÓRIOS",11
"ACBL1","ÁLVARES CABRAL","VNG4","AV.INFANTE SAGRES",12
"ISG1","INFANTE SAGRES","VNG4","AV.INFANTE SAGRES",13
"FRCL1","FRANCELOS-PRAIA","VNG4","AV.INFANTE SAGRES",14
"FRC","FRANCELOS","VNG4","ALAMEDA REPÚBLICA",15
