code,name,zone,address,sequence
"CMS1","CASA DA MÚSICA (METRO)","PRT1","CASA DA MÚSICA",1
"BVCT1","BOAVISTA CORREIOS","PRT1","PR.MOUZINHO ALBUQUERQUE",2
"CZV1","CRUZ VERMELHA","PRT1","R.OLIVEIRA MONTEIRO",3
"QTAM1","QUINTA AMARELA","PRT1","R.OLIVEIRA MONTEIRO",4
"CVI1","CARVALHIDO","PRT1","PR.EXÉRC.LIBERTADOR",5
"HPRL1","HOSP. PRELADA","PRT1","R.CARVALHIDO",6
"CI21","CINTURA INTERNA","PRT1","R.MONTE BURGOS",7
"PPR1","PARQUE DA PRELADA","PRT2","R.MONTE BURGOS",8
"SRPT1","S.RA DO PORTO","PRT2","R.MONTE BURGOS",9
"MTB3","MONTE DOS BURGOS","MAI1","R.NOVA SEIXO",10
"CSXS1","C. SEIXO (SUL)","MAI1","R.NOVA SEIXO",11
"FGT1","FOGUETEIROS (SUL)","MAI1","R.NOVA SEIXO",12
"CSXN1","C. SEIXO (NORTE)","MAI1","R.NOVA SEIXO",13
"PLG1","PADRÃO DA LÉGUA","MAI1","R.NOVA SEIXO",14
"FGTR2","FOGUETEIROS","MAI1","R.SÃO GENS",15
"RGM","RUI GAMEIRO","MAI1","R.AVILHO",16
"AVLH3","AVILHÓ","MAI1","R.TEIXEIRA LOPES",17
"TFV3","TV.FONTE VELHA","MAI1","R.TEIXEIRA LOPES",18
"CUSF3","CUSTÓIAS (FEIRA)","MAI1","R.TEIXEIRA LOPES",19
"CUS1","CUSTÓIAS","MAI1","LGO.SOUTO",20
"CAL1","CAL","MAI1","R.ANTÓNIO J.ALMEIDA",21
"PCRQ1","PONTE CARRAQUINHO","MAI1","R.ANTÓNIO J.ALMEIDA",22
"AJA1","PIAS (METRO)","MAI1","R.ANTÓNIO J.ALMEIDA",23
"TPI1","TV.PIAS","MAI1","R.ANTÓNIO J.ALMEIDA",24
"GNDV1","GONDIVINHO","MAI1","R.ANTÓNIO J.ALMEIDA",25
"ESP1","ESPOSADE","MAI1","LGO.CAPELA",26
"TLN1","TV. DE LINHARES","MAI1","R.LINHARES",27
"VDTM1","ESPOSADE (METRO)","MTS1","R.LINHARES",28
"TPG1","TV.PINGUELA","MTS2","R.LINHARES",29
"MSB1","MONTE S. BRÁS","MTS2","R.S.BRÁS",30
"BRG1","BR.GUARDAS","MTS2","R.S.BRÁS",31
"ABX1","ALDEIA BAIXO","MTS2","R.S.BRÁS",32
"CPOV1","CASA DO POVO","MTS2","R.S.BRÁS",33
"STCB1","STA.CRUZ BISPO","MTS2","R.GONÇALVES ZARCO",34
"PCN1","PONTE DO CARRO","MTS2","R.GONÇALVES ZARCO",35
"MAVO1","MONTE AVÓ","MTS2","R.GONÇALVES ZARCO",36
"MIR1","MIRÃO","MTS2","R.GONÇALVES ZARCO",37
"PTLA1","PORTELA","MTS2","R.GONÇALVES ZARCO",38
"AVES1","AVESSADA","MTS2","R.GONÇALVES ZARCO",39
"MARS1","MAR SHOPPING NASCENTE","MTS2","AV.MÁRIO MOREIRA MOREIRA MAIA",40
"LFC","LEÇA F.CLUBE","MTS2","R.VELOSO SALGADO",41
"FMAI","FRANCISCO MAIA","MTS2","R.VELOSO SALGADO",42
"REXP1","ROT. DA EXPONOR","MTS2","R.VELOSO SALGADO",43
"AMR1","AMOROSA","MTS2","R.OSCAR DA SILVA",44
"BAT1","BATARIA","MTS2","R.OSCAR DA SILVA",45
"ALMG1","ALMEIRIGA","MTS2","R.OSCAR DA SILVA",46
"MTES1","MONTE ESPINHO","MTS2","R.OSCAR DA SILVA",47
"ABMG1","ABADE MONDEGO","MTS2","R.ÓSCAR SILVA",48
"JAS1","JOAQUIM ALVES DA SILVA (SUL)","MTS2","R.ÓSCAR SILVA",49
"NOF3","NÓ DO FREIXIEIRO","MTS2","AV.MÁRIO BRITO",50
"OLV3","OLIVEIRAS","MTS2","AV.MÁRIO BRITO",51
"FRXI5","FREIXIEIRO","MTS2","AV.MÁRIO BRITO",52
"31JA3","31 DE JANEIRO","MTS2","R.ORIENTAL",53
"JQA1","JOAQUIM ANDRADE","MTS2","R.ORIENTAL",54
"BAR1","BARÃO","MTS2","R.ORIENTAL",55
"ALVS1","JOAQUIM ALVES SILVA","MTS2","R.J.ALVES SILVA",56
"SA","SILVA AROSO","MTS2","R.SILVA AROSO",57
"PFTT1","PERAFITA","MTS2","R.OCIDENTAL",58
"MTD","MONTEDOURO","MTS2","R.OCIDENTAL",59
"ALDN1","ALDEIA NOVA","MTS2","R.OCIDENTAL",60
"CRTD","CARTÓDROMO","MTS2","R.AREIAS",61
"CBMN","CABO MUNDO","MTS2","R.ALMEIRIGA NORTE",62
