code,name,zone,address,sequence
"CORD3","CORDOARIA","PRT1","R.DR.FERREIRA SILVA",1
"CMO","CARMO","PRT1","R.CARMO",2
"HSA5","HOSP. ST. ANTÓNIO","PRT1","R.D.MANUEL II",3
"PAL3","PALÁCIO","PRT1","R.JÚLIO DINIS",4
"PRG1","PR. DA GALIZA","PRT1","R.JÚLIO DINIS",5
"BS1","BOAVISTA - B.SUCESSO","PRT1","R.JÚLIO DINIS",6
"BCM3","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",7
"GRC1","GRACIOSA","PRT1","AV.FRANÇA",8
"CSBV","CASA DE SAÚDE DA BOAVISTA","PRT1","R.PEDRO HISPANO",9
"SDP1","SIDÓNIO PAIS","PRT1","AV.SIDÓNIO PAIS",10
"FZIN1","FRANCOS Z. INDUSTR","PRT2","AV.ASSOC.EMP.DE PORTUGAL",11
"RAEP1","ROT. A.E.P.","PRT2","AV.ASSOC.EMP.DE PORTUGAL",12
"CONT","CONTINENTE","MTS1","VIA ACESSO CONTINENTE",13
"HIPD","HIPÓDROMO","MTS2","AV.DR.ANTUNES GUIMARÃES",14
"QTC1","Q.TA DA CONCEICÃO","MTS2","AV.DR.ANTUNES GUIMARÃES",15
"AEP","ASSOC. EMP. PORTUGAL","MTS2","AV.ANT.MACEDO",16
"EXP1","EXPONOR","MTS2","AV.ANT.MACEDO",17
"REXP3","ROT. DA EXPONOR","MTS2","AV.ANT.MACEDO",18
"FMAI2","FRANCISCO MAIA","MTS2","R.DE VELOSO SALGADO",19
"LFC2","LEÇA F. CLUBE","MTS2","R.DE VELOSO SALGADO",20
"IKEA1","MAR SHOPPING - IKEA","MTS2","AV.DR.ÓSCAR LOPES",21
"FTAV1","FERNANDO TÁVORA","MTS2","AV.ARQUITECTO FERNANDO TÁVORA",22
"IDM1","INFANTA D. MAFALDA","MTS2","AV.ARQUITECTO FERNANDO TÁVORA",23
"GTN1","GATANHAL","MTS2","ALAMEDA INFANTA DONA MAFALDA",24
"BLD1","BALDÕES","MTS2","R.CIDRES",25
"TTS1","TV.TRÁS","MTS2","R.CIDRES",26
"FRRS1","FARRAPAS","MTS2","R.CIDRES",27
"ROR1","R.ORIENTAL","MTS2","R.CIDRES",28
"FRXI3","FREIXIEIRO (E.N.107)","MTS2","AV.MÁRIO BRITO",29
"TLHA1","TELHEIRA","VCD8","AV.MÁRIO BRITO",30
"BRRO1","BARREIRO","VCD8","AV.MÁRIO BRITO",31
"PRU1","PEDRAS RUBRAS","VCD8","AV.AEROPORTO",32
"AEPT1","AEROPORTO","VCD8","AEROPORTO",33
