code,name,zone,address,sequence
"BS5","BOAVISTA-B.SUCESSO","PRT1","LGO.FERREIRA LAPA",1
"BCM2","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",2
"GRC1","GRACIOSA","PRT1","AV.FRANÇA",3
"CVI4","CARVALHIDO","PRT1","AV.FRANÇA",4
"NAT2","NATÁRIA","PRT1","R.NATÁRIA",5
"BVLH3","BICA VELHA","PRT1","R.S.DINIS",6
"SVP2","SILVA PORTO","PRT1","R.S.DINIS",7
"VFM3","VALE FORMOSO","PRT1","R.S.DINIS",8
"ACN1","ANTÓNIO CÂNDIDO","PRT1","R.ANTÓNIO CÂNDIDO",9
"FG3","FARIA GUIMARÃES","PRT1","R.ANTÓNIO CÂNDIDO",10
"CVLO1","COVELO","PRT1","R.FARIA GUIMARÃES",11
"IPRN1","IGREJA DE PARANHOS","PRT3","LGO.IGREJA PARANHOS",12
"ISEP3","ISEP/AGRA","PRT3","R.ANT.BERNARDINO ALMEIDA",13
"ESS1","ESCOLA SUPERIOR SAÚDE","PRT3","NOVO ARRUAMENTO",14
"PUNV","PÓLO UNIVERSITÁRIO (METRO)","PRT3","NOVO ARRUAMENTO",15
"FEP2","FACULDADE DE ECONOMIA","PRT3","R.DR.ROBERTO FRIAS",16
"FEUP1","FACULDADE DE ENGENHARIA","PRT3","R.DR.ROBERTO FRIAS",17
"ESED1","ESC. SUP. EDUCAÇÃO","PRT3","R.DR.ROBERTO FRIAS",18
"ASP3","ASPRELA","PRT3","ESTR.CIRCUNVALAÇÃO",19
"ENX1","ENXURREIRAS","PRT3","ESTR.CIRCUNVALAÇÃO",20
"ARS4","AREOSA","PRT3","ESTR.CIRCUNVALAÇÃO",21
"VRZL1","VARZIELA","PRT3","ESTR.CIRCUNVALAÇÃO",22
"RBD1","REBORDÃOS","PRT3","ESTR.CIRCUNVALAÇÃO",23
"ENV","ESTRADA NOVA","MAI4","R.ESTRADA NOVA",24
"CTN1","CASTANHEIRA","MAI4","R.ESTRADA NOVA",25
"SST1","SISTELO","MAI4","R.ESTRADA NOVA",26
"BZ1","BAZAR","MAI4","R.ESTRADA NOVA",27
"RTE3","RIO TINTO (ESTAÇÃO)","MAI4","PR.ESTAÇÃO",28
"RTE2","RIO TINTO (ESTAÇÃO)","MAI4","PR.ESTAÇÃO",29
"PERL2","PERLINHAS","MAI4","PR.ESTAÇÃO",30
"LOUR4","LOURINHA","MAI4","R.CALOUSTE GULBENKIAN",31
"PCNS","PISCINAS","MAI4","TV.CALOUSTE GULBENKIAN",32
"CSRT3","C.SAÚDE RIO TINTO","MAI4","R.ACTOR MÁRIO VIEGAS",33
"DCS3","DAVID CORREIA DA SILVA","MAI4","R.LEVADA",34
"SCAL1","SR. DO CALVÁRIO","GDM1","R.PEDRO ÁLVARES CABRAL",35
"CHV1","CHÃO VERDE","GDM1","R.PEDRO ÁLVARES CABRAL",36
"CVN1","CAVADA NOVA","GDM1","R.PEDRO ÁLVARES CABRAL",37
"SSB1","S. SEBASTIÃO","GDM1","R.FERNÃO MAGALHÃES",38
"SAM1","SÁ DE MIRANDA","GDM1","R.JOSÉ LUIS ARAÚJO",39
"ESRT1","ESC.SEC.de RIO TINTO","MAI4","TV.CAVADA NOVA",40
"RTES1","RIO TINTO (ESC. SEC.)","MAI4","TV.CAVADA NOVA",41
