code,name,zone,address,sequence
"TRD4","TRINDADE","PRT1","R.TRINDADE",1
"AL3","AV. ALIADOS","PRT1","AV.ALIADOS",2
"MS2","MOUZINHO SILVEIRA","PRT1","R.MOUZINHO SILVEIRA",3
"RBR1","RIBEIRA","PRT1","R.INFANTE D.HENRIQUE",4
"ELVG1","ELEVADOR GUINDAIS","PRT1","AV.GUSTAVO EIFFEL",5
"PLU3","PONTE LUÍZ I","VNG1","R.GEN.TORRES",6
"GNR3","GNR","VNG1","R.GEN.TORRES",7
"GENT4","GENERAL TORRES","VNG1","R.GEN.TORRES",8
"CHP1","CHOUPELO","VNG1","VIA DA MISERICÓRDIA",9
"RMOT1","ROSA MOTA","VNG1","VIA ROSA MOTA",10
"RECA1","ROT. ENG. EDGAR CARDOSO","VNG1","ROT.ENG. EDEGAR CARDOSO",11
"JFAL1","JOSÉ FALCÃO","VNG1","R.JOSÉ FALCÃO",12
"DAG1","DR.ANTÓNIO GRANJO","VNG1","R.JOSÉ FALCÃO",13
"AGRO1","AGRO","VNG1","R.REI RAMIRO",14
"AEC1","ALAM.EMPRESA","VNG1","R.REI RAMIRO",15
"1ZC1","ZEFERINO COSTA","VNG1","R.ZEFERINO COSTA",16
"1CAP1","CASTRO PORTUGAL","VNG1","R.CASTRO PORTUGAL",17
"1MST1","MACHADO SANTOS","VNG1","R.MAJOR PALA",18
"MJP1","MAJOR PÁLA","VNG1","R.MACHADO SANTOS",19
"PRMR1","PR. M. SILVA REIS","VNG1","R.MACHADO SANTOS",20
"LV1","LAVOURAS","VNG1","R.MACHADO SANTOS",21
"COB4","COIMBRÕES","VNG1","R.CALHEIROS LOBO",22
"AGOM1","AUGUSTO GOMES","VNG1","R.AUGUSTO GOMES",23
"RMT1","R. DAS MATAS","VNG1","R.ENTRE MUROS",24
"QBV1","QUINTA BELA VISTA","VNG4","AV.GOMES JUNIOR",25
"GDR1","GANDARA","VNG4","AV.GOMES JÚNIOR",26
"PTD1","PITADA","VNG4","R.DOUTOR BARBOSA CASTRO",27
"RDA1","REGO D ÁGUA","VNG4","R.N.SRA.FATIMA",28
"NVL1","NOVA LISBOA","VNG4","R.BARREIRO",29
"PCTO1","PRACETA OLIVEIRAS","VNG4","R.NOVA LISBOA",30
"MNH1","MANINHO","VNG4","R.ESCOLA MANINHO",31
"GJ1","GOMES JÚNIOR","VNG4","R.ANTÓNIO FRANCISCO SOUSA",32
"AGU1","AGUIM","VNG4","R.ANTÓNIO FRANCISCO SOUSA",33
"ISS1","ISOLINO SOUSA","VNG4","R.ANTÓNIO FRANCISCO SOUSA",34
"CAB1","CABINE","VNG4","R.CRASTO",35
"SAN1","STO. ANTÓNIO","VNG4","R.CRASTO",36
"SNG1","SOUSA NOGUEIRA","VNG4","R.CRASTO",37
"CRST1","CRASTO","VNG4","R.CRASTO",38
"ACNT1","ALBERTO O CANTADOR","VNG4","R.CRASTO",39
"JP1","JOSÉ PORTUGAL","VNG4","R.JOSÉ M.CASTRO PORTUGAL",40
"CPNH1","CAMPOLINHO","VNG4","R.MANUEL M.COSTA JÚNIOR",41
"E109","ESTR.NACIONAL 109","VNG4","R.MANUEL M.COSTA JÚNIOR",42
"VAL1","VALADARES","VNG4","AV.ANTÓNIO COELHO MOREIRA",43
"LEIR","LARGO EIRÓS","VNG4","LGO.EIRÓZ",44
"TPEN","TV. PENEDO","VNG4","R.PENEDO",45
"SEMR","SEMINÁRIO","VNG4","R.BOA NOVA",46
"VALE","VALADARES (ESCOLAS)","VNG4","R.BOA NOVA",47
