code,name,zone,address,sequence
"CMS2","CASA DA MÚSICA (METRO)","PRT1","CASA DA MÚSICA",1
"BCM5","BOAVISTA-CASA DA MÚSICA","PRT1","AV.FRANÇA",2
"BS8","BOM SUCESSO","PRT1","LGO.FERREIRA LAPA",3
"PRG3","PR. DA GALIZA","PRT1","PR.GALIZA",4
"JM1","JUNTA MASSARELOS","PRT1","R.CAMPO ALEGRE",5
"GGT3","GÓLGOTA","PRT1","R.GÓLGOTA",6
"CHAS3","CHÃS","VNG1","AV.ESCULTORES",7
"JA1","JARDINS DA ARRÁBIDA","VNG1","AV.ESCULTORES",8
"ARRB3","ARRÁBIDASHOPPING","VNG1","AV.ESCULTORES",9
"CCB1","CAMILO C. BRANCO","VNG1","R.CAMILO CASTELO BRANCO",10
"28J1","28 DE JANEIRO","VNG1","R.28 JANEIRO",11
"EC","ELECTROCERÂMICA","VNG1","ALAM.EMPRESA",12
"1ZC1","ZEFERINO COSTA","VNG1","R.ZEFERINO COSTA",13
"1CAP1","CASTRO PORTUGAL","VNG1","R.CASTRO PORTUGAL",14
"1MST1","MACHADO SANTOS","VNG1","R.MAJOR PALA",15
"MJP1","MAJOR PÁLA","VNG1","R.MACHADO SANTOS",16
"PRMR1","PR. M. SILVA REIS","VNG1","R.MACHADO SANTOS",17
"LV1","LAVOURAS","VNG1","R.MACHADO SANTOS",18
"COB6","COIMBRÕES 1","VNG1","R.BARÃO CORVO",19
"RGR1","REGUEIRA","VNG1","R.BARÃO CORVO",20
"APRD1","ARCO DO PRADO","VNG1","R.BARÃO CORVO",21
"RFON1","RIO DA FONTE","VNG1","R.LEOTE REGO",22
"HRC1","HENRIQUE CERNACHE","VNG1","R.D.HENRIQUE CERNACHE",23
"AKI1","AKI","VNG1","R.D.HENRIQUE CERNACHE",24
"MAKR3","MAKRO","VNG1","R.D.HENRIQUE CERNACHE",25
"GSHP1","GAIASHOPPING","VNG1","AV.DESCOBRIMENTOS",26
"TELH1","TELHEIRA","VNG1","AV.DESCOBRIMENTOS",27
"INFH1","INFANTE D. HENRIQUE","VNG1","AV.INFANTE D.HENRIQUE",28
"SRRS1","SOARES DOS REIS","VNG1","AV.NUNO ÁLVARES",29
"DP5","D.PEDRO V","VNG1","R.D.PEDRO V",30
"PREP2","PARQUE DA REPÚBLICA","VNG1","R.D.PEDRO V",31
"BIBG1","BIBLIOTECA DE GAIA","VNG1","AV. REPÚBLICA",32
"DJM1","D.JOÃO II (METRO)","VNG1","AV. REPÚBLICA",33
"SO2","STO. OVÍDIO","VNG1","R.SOARES REIS",34
"ARR","ANTÓNIO R.ROCHA","VNG1","TV.RASA",35
"FMPT","FERNÃO MENDES PINTO","VNG1","R.JOÃO BARROS",36
"GAZ1","GOMES AZURARA","VNG1","R.FERNÃO LOPES",37
"BRIB1","BERNARDIM RIBEIRO","VNG1","AV.GIL VICENTE",38
"BRC1","BR. CEDRO","VNG1","AV.GIL VICENTE",39
"ACDR1","ALAM. CEDRO","VNG1","R.CORUJEIRAS",40
"LBM","LABORIM","VNG1","R.CORUJEIRAS",41
