code,name,zone,address,sequence
"CMP2","CAMPANHÃ","PRT1","R.ESTAÇÃO",1
"PBSS2","PINTO BESSA","PRT1","R.PADRE ANTÓNIO VIEIRA",2
"CSS3","CAPELA S.RA SAÚDE","PRT1","R.HEROÍSMO",3
"CMP4","CAMPANHÃ","PRT1","R.FREIXO",4
"NDA1","NOEDA","PRT1","R.FREIXO",5
"EDP1","EDP","PRT1","R.FREIXO",6
"FRX2","FREIXO","PRT3","ESTR.CIRCUNVALAÇÃO",7
"BNJ2","BONJÓIA","PRT3","ESTR.CIRCUNVALAÇÃO",8
"LGT4","LAGARTEIRO","PRT3","ESTR.CIRCUNVALAÇÃO",9
"BCP2","BR.CERCO PORTO","PRT3","ESTR.CIRCUNVALAÇÃO",10
"PNG2","PEGO NEGRO","PRT3","ESTR.CIRCUNVALAÇÃO",11
"BRB4","BERNARDIM RIBEIRO","PRT3","ESTR.CIRCUNVALAÇÃO",12
"SR6","S. ROQUE","PRT3","ESTR.CIRCUNVALAÇÃO",13
"SR5","S. ROQUE (CIRCUNV.)","PRT3","ESTR.CIRCUNVALAÇÃO",14
"FBC2","FÁBRICA DO COBRE","PRT3","ESTR.CIRCUNVALAÇÃO",15
"VLC2","VILA COVA","PRT3","ESTR.CIRCUNVALAÇÃO",16
"PQN2","PARQUE NASCENTE","PRT3","ESTR.CIRCUNVALAÇÃO",17
"RNH2","RANHA","PRT3","ESTR.CIRCUNVALAÇÃO",18
"RBD2","REBORDÃOS","PRT3","ESTR.CIRCUNVALAÇÃO",19
"VRZL2","VARZIELA","PRT3","ESTR.CIRCUNVALAÇÃO",20
"ARSR1","ROT. DA AREOSA","PRT3","ESTR.CIRCUNVALAÇÃO",21
"ARS5","AREOSA","PRT3","ESTR.CIRCUNVALAÇÃO",22
"ENX2","ENXURREIRAS","PRT3","TV.ENXURREIRAS",23
"ASP4","ASPRELA","PRT3","ESTR.CIRCUNVALAÇÃO",24
"HSJ12","HOSP. S. JOÃO (CIRCUNVALAÇÃO)","PRT3","ESTR.CIRCUNVALAÇÃO",25
"IPO5","IPO (CIRCUNVAL.)","PRT3","ESTR.CIRCUNVALAÇÃO",26
"ST2","S. TOMÉ","PRT3","ESTR.CIRCUNVALAÇÃO",27
"AML3","AMIAL","PRT3","ESTR.CIRCUNVALAÇÃO",28
"CPU2","CAPUCHINHOS","PRT2","ESTR.CIRCUNVALAÇÃO",29
"VNC2","VIA NORTE (CIRC.)","PRT2","ESTR.CIRCUNVALAÇÃO",30
"MTB2","MTE BURGOS (CIRC.)","PRT2","ESTR.CIRCUNVALAÇÃO",31
"CNG2","CONGOSTAS","PRT2","ESTR.CIRCUNVALAÇÃO",32
"BRSE2","BR. STO. EUGÉNIO","PRT2","ESTR.CIRCUNVALAÇÃO",33
"QTL2","QUARTEL MILITAR","PRT2","ESTR.CIRCUNVALAÇÃO",34
"AV2","ALTO DO VISO","PRT2","ESTR.CIRCUNVALAÇÃO",35
"RSR2","R. DO SENHOR","PRT2","ESTR.CIRCUNVALAÇÃO",36
"SRP2","S.RA PENHA","PRT2","ESTR.CIRCUNVALAÇÃO",37
"RUL2","RUELA","PRT2","ESTR.CIRCUNVALAÇÃO",38
"RAEP3","ROT. A.E.P.","PRT2","ESTR.CIRCUNVALAÇÃO",39
"PREC2","PRECIOSA","PRT2","ESTR.CIRCUNVALAÇÃO",40
"AZC3","AZENHA DE CIMA","PRT2","ESTR.CIRCUNVALAÇÃO",41
"LDD9","LIDADOR /HOSPITAL","PRT2","ESTR.CIRCUNVALAÇÃO",42
"QTI","QUINTA INGLESES","PRT2","ESTR.CIRCUNVALAÇÃO",43
"REAL1","REAL","PRT2","ESTR.CIRCUNVALAÇÃO",44
"TVLR1","TEATRO VILARINHA","PRT2","ESTR.CIRCUNVALAÇÃO",45
"PQC1","PARQUE DA CIDADE","PRT2","ESTR.CIRCUNVALAÇÃO",46
"DAH1","D.AFONSO HENRIQUES","PRT2","ESTR.CIRCUNVALAÇÃO",47
"DAFC1","DR. AFONSO CORDEIRO","PRT2","ESTR.CIRCUNVALAÇÃO",48
"PCID4","PR. CID. SALVADOR","PRT2","ESTR.CIRCUNVALAÇÃO",49
"ETRP2","EDIF. TRANSPARENTE","PRT2","ESPLANADA RIO JANEIRO",50
"CQ8","CASTELO DO QUEIJO","PRT2","PR.GONÇALVES ZARCO",51
