code,name,zone,address,sequence
"TRD3","TRINDADE","PRT1","R.TRINDADE",1
"AL3","AV. ALIADOS","PRT1","AV.ALIADOS",2
"1SBNT1","EST.S.BENTO","PRT1","AV.D.AFONSO HENRIQUES",3
"LPDZ","L.GO 1º DEZEMBRO","PRT1","R.SARAIVA DE CARVALHO",4
"BTLH5","BATALHA","PRT1","R.ALEXANDRE HERCULANO",5
"ESPL1","ESCARPA SERRA PILAR","VNG1","AV.DOM JOÃO II",6
"QSPL1","QUARTEL SRR. PILAR","VNG1","R.RODRIGUES FREITAS",7
"JMRR1","JARDIM DO MORRO","VNG1","AV.REPÚBLICA",8
"GENT2","GENERAL TORRES","VNG1","AV.REPÚBLICA",9
"DSRR1","DANIEL SERRÃO","VNG1","AV. REPÚBLICA",10
"TRBG1","TRIBUNAL DE GAIA","VNG1","R.CONS.VELOSO CRUZ",11
"DISP1","DISPENSÁRIO","VNG1","R.CONS.VELOSO CRUZ",12
"DVE2","DEVESAS (ESTAÇÃO)","VNG1","R.BARÃO CORVO",13
"MRI2","MARIANI","VNG1","R.BARÃO CORVO",14
"APRD2","ARCO DO PRADO","VNG1","R.BARÃO CORVO",15
"CMSM1","CEMITÉRIO STA. MARINHA","VNG1","AV.ENG.LUDGERO MARQUES",16
"BVC2","B.V. COIMBRÕES","VNG1","AV.ENG.LUDGERO MARQUES",17
"LV1","LAVOURAS","VNG1","R.MACHADO SANTOS",18
"COB4","COIMBRÕES","VNG1","R.CALHEIROS LOBO",19
"AGOM1","AUGUSTO GOMES","VNG1","R.AUGUSTO GOMES",20
"RMT1","R. DAS MATAS","VNG1","R.ENTRE MUROS",21
"QBV1","QUINTA BELA VISTA","VNG4","AV.GOMES JUNIOR",22
