code,name,zone,address,sequence
"VPRS2","VILAR DO PARAÍSO","VNG1","VIA 12",1
"JFVP2","JUNTA FREG. VILAR DO PARAÍSO","VNG1","VIA 12",2
"ALRD2","ALVES REDOL","VNG1","R.FLORBELA ESPANCA",3
"QTR4","QTA DAS ROSAS","VNG1","RUA FERREIRA DE CASTRO",4
"FCAS2","FERREIRA DE CASTRO","VNG1","RUA FERREIRA DE CASTRO",5
"ACDR1","ALAM. CEDRO","VNG1","R.CORUJEIRAS",6
"LBM3","LABORIM","VNG1","R.ESCOLA LABORIM",7
"SO2","STO. OVÍDIO","VNG1","R.SOARES REIS",8
"LGET2","L. ESTEVÃO TORRES","VNG1","R.SOARES REIS",9
"CSSR2","C. SAÚDE S. REIS","VNG1","R.SOARES REIS",10
"SRRS2","SOARES DOS REIS","VNG1","R.MARQUÊS SÁ BANDEIRA",11
"LGAV1","LGO. DOS AVIADORES","VNG1","LGO.AVIADORES",12
"HGAI1","HOSP. GAIA","VNG1","R.PINTO MOURÃO FERREIRA",13
"CMG1","CÂMARA DE GAIA","VNG1","AV. REPÚBLICA",14
"GENT3","GENERAL TORRES","VNG1","AV.REPÚBLICA",15
"JMRR2","JARDIM DO MORRO","VNG1","AV.REPÚBLICA",16
"QSPL2","QUARTEL SRR. PILAR","VNG1","R.RODRIGUES FREITAS",17
"ESPL2","ESCARPA SERRA PILAR","VNG1","AV.DOM JOÃO II",18
"DQL1","DUQUE LOULÉ","PRT1","AV.RODRIGUES FREITAS",19
"ALXH3","ALEX. HERCULANO","PRT1","R.ALEXANDRE HERCULANO",20
"BTLH1","BATALHA","PRT1","PR.BATALHA",21
"PRDJ","PR. D. JOÃO I","PRT1","R.DR.MAGALHÃES LEMOS",22
"AAL5","AV.ALIADOS","PRT1","AV.ALIADOS",23
"TRD3","TRINDADE","PRT1","R.TRINDADE",24
