code,name,zone,address,sequence
"CMPO4","CAMPO","VLG3","R.CENTRAL CAMPO",1
"VERT2","VERTIDO","VLG3","R.CENTRAL CAMPO",2
"CMPO2","IGREJA CAMPO","VLG3","R.PADRE MAGALHÃES",3
"PSEC2","PONTE SECA","VLG3","R.CENTRAL CAMPO",4
"PAME2","PADRE AMÉRICO","VLG3","R.CENTRAL CAMPO",5
"CHA2","CHÃ","VLG3","R.CENTRAL CAMPO",6
"AF2","ÁGUAS FERREAS","VLG1","R.FONSECA DIAS",7
"AGN","AGUIAR NOGUEIRA","VLG1","R.DR.JOSÉ AGUIAR NOGUEIRA",8
"VLGE1","VALONGO (ESTAÇÃO)","VLG1","R.ESTAÇÃO",9
"PRS2","PRESA","VLG1","R.FONSECA DIAS",10
"PDR2","PADRÃO","VLG1","R.ALVES SALDANHA",11
"VALC2","VALONGO (CENTRO)","VLG1","AV.5 OUTUBRO",12
"CLVR2","CALVÁRIO","VLG1","AV.5 OUTUBRO",13
"PAV2","PAV. GIMNODESPORT.","VLG1","AV.5 OUTUBRO",14
"RTNM","ROT. 1º DE MAIO","VLG1","AV.25 ABRIL",15
"25AB2","25 DE ABRIL","VLG1","AV.25 ABRIL",16
"OLZ2","OLIVEIRA ZINA","VLG1","AV.OLIVEIRA ZÍNA",17
"GCR","GASPAR CORTE REAL","VLG1","R.VASCO GAMA",18
"FTSR2","FONTE DA SENHORA","VLG1","R.VASCO GAMA",19
"RCMB2","RIBEIRO CAMBADO","VLG1","R.RIBEIRO CAMBADO",20
"ASRR4","ALTO DA SERRA","GDM1","R.VASCO GAMA",21
"EDM2","ESTR. D. MIGUEL","GDM1","R.VASCO GAMA",22
"MTP2","MONTE PEDRO","GDM1","R.VASCO GAMA",23
"AGAS2","AGOSTINHO A. SOUSA","GDM1","R.VASCO DA GAMA",24
"SXO2","SEIXO","GDM1","R.VASCO DA GAMA",25
"RGD2","REGADAS","GDM1","R.D.JOÃO DE CASTRO",26
"ECC2","ENTRE CANCELAS","GDM1","R.D.JOÃO CASTRO",27
"VFRR2","VALE FERREIROS","GDM1","R.D.JOÃO CASTRO",28
"PTHS2","PONTELHAS","GDM1","R.N.SRA.AMPARO",29
"CRR2","CARREIRA","GDM1","R.N.SRA.AMPARO",30
"FRR2","FERRARIA","GDM1","R.N.SRA.AMPARO",31
"VDN4","VENDA NOVA","GDM1","LGO.VENDA NOVA",32
"SSB2","S. SEBASTIÃO","GDM1","R.FERNÃO MAGALHÃES",33
"CVN2","CAVADA NOVA","GDM1","R.FERNÃO MAGALHÃES",34
"CHV2","CHÃO VERDE","GDM1","R.PEDRO ÁLVARES CABRAL",35
"SCAL2","SR.DO CALVÁRIO","GDM1","R.PEDRO ÁLVARES CABRAL",36
"SCT4","S. CAETANO","GDM1","R.PEDRO ÁLVARES CABRAL",37
"MEIR","MEIRAL","GDM1","R.AFONSO ALBUQUERQUE",38
"SR4","S. ROQUE","PRT3","R.S.ROQUE LAMEIRA",39
"SRGB3","S.ROQUE G. BARROS","PRT3","R.S.ROQUE LAMEIRA",40
"ILH2","ILHÉU","PRT3","R.S.ROQUE LAMEIRA",41
"CRT","CARTES","PRT3","R.S.ROQUE LAMEIRA",42
"CHOL2","CHAVES OLIVEIRA","PRT3","R.S.ROQUE LAMEIRA",43
"CRJ2","CORUJEIRA","PRT3","R.S.ROQUE LAMEIRA",44
"EDRG4","ESTÁDIO DO DRAGÃO","PRT1","R.S.ROQUE LAMEIRA",45
"FVLH2","FONTE VELHA","PRT1","R.S.ROQUE LAMEIRA",46
"CSC","C. SAÚDE CAMPANHÃ","PRT1","R.S.ROQUE LAMEIRA",47
"PRF2","PR. DAS FLORES","PRT1","PR.DR.PEDRO.T.PEREIRA",48
"EIR3","EIRINHAS","PRT1","R.BONFIM",49
"BFM4","BONFIM","PRT1","R.BONFIM",50
"C24A5","CAMPO 24 DE AGOSTO","PRT1","R.BONFIM",51
"DJOA4","D. JOÃO IV","PRT1","R.FERNANDES TOMÁS",52
"BLM","BOLHÃO (METRO)","PRT1","R.FERNANDES TOMÁS",53
"MCBL","MERCADO DO BOLHÃO","PRT1","R.SÁ BANDEIRA",54
